Entry	Reviewed	Entry name	Protein names	Gene names	Organism	Length	Gene names (primary)
F4K1J4	reviewed	ATXR7_ARATH	Histone-lysine N-methyltransferase ATXR7 (EC 2.1.1.354) (EC 2.1.1.357) (Protein SET DOMAIN GROUP 25) (Trithorax-related protein 7)	ATXR7 SDG25 At5g42400 MDH9.9	Arabidopsis thaliana (Mouse-ear cress)	1423	ATXR7
O55128	reviewed	SAP18_MOUSE	Histone deacetylase complex subunit SAP18 (18 kDa Sin3-associated polypeptide) (Sin3-associated polypeptide p18)	Sap18	Mus musculus (Mouse)	153	Sap18
Q4AE70	reviewed	CARM1_RAT	Histone-arginine methyltransferase CARM1 (EC 2.1.1.319) (Coactivator-associated arginine methyltransferase 1) (Protein arginine N-methyltransferase 4)	Carm1 Prmt4	Rattus norvegicus (Rat)	651	Carm1
Q8BR65	reviewed	SDS3_MOUSE	Sin3 histone deacetylase corepressor complex component SDS3 (Suppressor of defective silencing 3 protein homolog)	Suds3 Sds3	Mus musculus (Mouse)	328	Suds3
O64752	reviewed	JMJ15_ARATH	Lysine-specific demethylase JMJ15 (EC 1.14.11.-) (Jumonji domain-containing protein 15) (AtJMJ15) (Protein JUMONJI 15) (Lysine-specific histone demethylase JMJ15) (Protein MATERNAL EFFECT EMBRYO ARREST 27) ([histone H3]-trimethyl-L-lysine(4) monodemethylase JMJ15)	JMJ15 MEE27 PKDM7C At2g34880 F19I3	Arabidopsis thaliana (Mouse-ear cress)	806	JMJ15
P79457	reviewed	UTY_MOUSE	Histone demethylase UTY (EC 1.14.11.68) (Male-specific histocompatibility antigen H-YDB) (Ubiquitously transcribed TPR protein on the Y chromosome) (Ubiquitously transcribed Y chromosome tetratricopeptide repeat protein) ([histone H3]-trimethyl-L-lysine(27) demethylase UTY)	Uty Kdm6c	Mus musculus (Mouse)	1212	Uty
Q8GUI6	reviewed	JMJ14_ARATH	Lysine-specific demethylase JMJ14 (EC 1.14.11.67) (Jumonji domain-containing protein 14) (AtJMJ14) (Protein JUMONJI 14) (Jumonji domain-containing protein 4) (AtJmj4) (Lysine-specific histone demethylase JMJ14) ([histone H3]-trimethyl-L-lysine(4) monodemethylase JMJ14)	JMJ14 JMJ4 PKDM7B At4g20400 F9F13.50	Arabidopsis thaliana (Mouse-ear cress)	954	JMJ14
Q9SSE9	reviewed	JMJ25_ARATH	Lysine-specific demethylase JMJ25 (EC 1.14.11.65) (Jumonji domain-containing protein 25) (AtJMJ25) (Protein JUMONJI 25) (Lysine-specific histone demethylase JMJ25) (Protein INCREASE IN BONSAI METHYLATION 1) ([histone H3]-dimethyl-L-lysine(9) monodemethylase JMJ25)	JMJ25 IBM1 At3g07610 MLP3.6	Arabidopsis thaliana (Mouse-ear cress)	1027	JMJ25
O54864	reviewed	SUV91_MOUSE	Histone-lysine N-methyltransferase SUV39H1 (EC 2.1.1.355) (Histone H3-K9 methyltransferase 1) (H3-K9-HMTase 1) (Position-effect variegation 3-9 homolog) (Suppressor of variegation 3-9 homolog 1) (Su(var)3-9 homolog 1)	Suv39h1 Suv39h	Mus musculus (Mouse)	412	Suv39h1
P90916	reviewed	LIN53_CAEEL	Probable histone-binding protein lin-53 (Abnormal cell lineage protein 53) (Synthetic multivulva protein p48)	lin-53 rba-2 K07A1.12	Caenorhabditis elegans	417	lin-53
Q05580	reviewed	HEL2_YEAST	E3 ubiquitin-protein ligase HEL2 (EC 2.3.2.27) (Histone E3 ligase 2) (RING-type E3 ubiquitin transferase HEL2)	HEL2 YDR266C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	639	HEL2
O24591	reviewed	HDT1_MAIZE	Histone deacetylase HDT1 (Histone deacetylase 2a) (HD2a) (Nucleolar histone deacetylase HD2-p39) (Zm-HD2a)	HDT1 HD2a	Zea mays (Maize)	307	HDT1
P36012	reviewed	CENPA_YEAST	Histone H3-like centromeric protein CSE4 (CENP-A homolog) (CENPA homolog) (Chromosome segregation protein 4)	CSE4 CSL2 YKL049C YKL262	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	229	CSE4
P36113	reviewed	HEL1_YEAST	E3 ubiquitin-protein ligase HEL1 (EC 2.3.2.31) (Histone E3 ligase 1) (RING-type E3 ubiquitin transferase HEL1)	HEL1 YKR017C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	551	HEL1
Q6NYV5	reviewed	SP30L_DANRE	Histone deacetylase complex subunit SAP30L (Sin3 corepressor complex subunit SAP30L) (Sin3-associated protein p30-like)	sap30l	Danio rerio (Zebrafish) (Brachydanio rerio)	178	sap30l
Q8BRB7	reviewed	KAT6B_MOUSE	Histone acetyltransferase KAT6B (EC 2.3.1.48) (MOZ, YBF2/SAS3, SAS2 and TIP60 protein 4) (MYST-4) (Protein querkopf)	Kat6b Myst4	Mus musculus (Mouse)	1872	Kat6b
Q63679	reviewed	KDM3A_RAT	Lysine-specific demethylase 3A (EC 1.14.11.65) (JmjC domain-containing histone demethylation protein 2A) (Jumonji domain-containing protein 1A) (Testis-specific gene A protein) (Zinc finger protein TSGA) ([histone H3]-dimethyl-L-lysine(9) demethylase 3A)	Kdm3a Jhdm2a Jmjd1a Tsga	Rattus norvegicus (Rat)	1214	Kdm3a
D3ZU57	reviewed	RIOX1_RAT	Ribosomal oxygenase 1 (Bifunctional lysine-specific demethylase and histidyl-hydroxylase NO66) (EC 1.14.11.27, EC 1.14.11.79) (Histone lysine demethylase NO66)	Riox1 Mapjd No66	Rattus norvegicus (Rat)	597	Riox1
Q9SU94	reviewed	ANM11_ARATH	Protein arginine N-methyltransferase 1.1 (AtPRMT11) (EC 2.1.1.319) (Arginine methyltransferase pam1) (Histone-arginine N-methyltransferase PRMT11)	PRMT11 PAM1 PRMT1.1 PRMT1B At4g29510 T16L4.20	Arabidopsis thaliana (Mouse-ear cress)	390	PRMT11
Q9VEX9	reviewed	SAP18_DROME	Histone deacetylase complex subunit SAP18 (18 kDa Sin3-associated polypeptide) (Bicoid-interacting protein 1) (dSAP18)	Bin1 SAP18 CG6046	Drosophila melanogaster (Fruit fly)	150	Bin1
A5PK74	reviewed	RIOX1_BOVIN	Ribosomal oxygenase 1 (Bifunctional lysine-specific demethylase and histidyl-hydroxylase NO66) (EC 1.14.11.27, EC 1.14.11.79) (Histone lysine demethylase NO66)	RIOX1 MAPJD NO66	Bos taurus (Bovine)	667	RIOX1
P09602	reviewed	HMGN2_MOUSE	Non-histone chromosomal protein HMG-17 (High mobility group nucleosome-binding domain-containing protein 2)	Hmgn2 Hmg-17 Hmg17	Mus musculus (Mouse)	90	Hmgn2
P53687	reviewed	HST3_YEAST	NAD-dependent histone deacetylase HST3 (EC 2.3.1.286) (Homologous to SIR2 protein 3) (Regulatory protein SIR2 homolog 3)	HST3 YOR025W OR26.15	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	447	HST3
P53688	reviewed	HST4_YEAST	NAD-dependent histone deacetylase HST4 (EC 2.3.1.286) (Homologous to SIR2 protein 4) (Regulatory protein SIR2 homolog 4)	HST4 YDR191W YD9346.03	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	370	HST4
Q5SQF8	reviewed	SP30L_MOUSE	Histone deacetylase complex subunit SAP30L (Sin3 corepressor complex subunit SAP30L) (Sin3-associated protein p30-like)	Sap30l	Mus musculus (Mouse)	182	Sap30l
Q9W5E0	reviewed	SUV42_DROME	Histone-lysine N-methyltransferase Suv4-20 (EC 2.1.1.361) (EC 2.1.1.362) (Suppressor of variegation 4-20) (Su(var)4-20)	Hmt4-20 Suv4-20 CG13363	Drosophila melanogaster (Fruit fly)	1300	Hmt4-20
P18608	reviewed	HMGN1_MOUSE	Non-histone chromosomal protein HMG-14 (High mobility group nucleosome-binding domain-containing protein 1)	Hmgn1 Hmg-14 Hmg14	Mus musculus (Mouse)	96	Hmgn1
Q9V444	reviewed	DPOE3_DROME	DNA polymerase epsilon subunit 3 (Chromatin accessibility complex 14kD protein) (Histone-fold protein CHRAC subunit)	Chrac-14 CHRAC CHRAC14 DNApolE3 mary CG13399	Drosophila melanogaster (Fruit fly)	128	Chrac-14
Q2LAE1	reviewed	ASHH2_ARATH	Histone-lysine N-methyltransferase ASHH2 (EC 2.1.1.-) (ASH1 homolog 2) (H3-K4-HMTase) (Histone H3-K36 methyltransferase 8) (H3-K36-HMTase 8) (Protein EARLY FLOWERING IN SHORT DAYS) (Protein LAZARUS 2) (Protein SET DOMAIN GROUP 8)	ASHH2 EFS LAZ2 SDG8 SET8 At1g77300 T14N5.15	Arabidopsis thaliana (Mouse-ear cress)	1759	ASHH2
O64827	reviewed	SUVR5_ARATH	Histone-lysine N-methyltransferase SUVR5 (EC 2.1.1.-) (C2H2 zinc finger-SET histone methyltransferase) (Protein C2H2 SET) (Protein SET DOMAIN GROUP 6) (Suppressor of variegation 3-9-related protein 5) (Su(var)3-9-related protein 5)	SUVR5 CZS SDG6 SET6 At2g23740 F27L4.7 F27L4.8 F27L4.9	Arabidopsis thaliana (Mouse-ear cress)	1382	SUVR5
A5JYW9	reviewed	SIN3_CAEEL	Paired amphipathic helix protein sin-3 (Histone deacetylase complex subunit sin-3) (Transcriptional corepressor sin-3)	sin-3 pqn-28 F02E9.4	Caenorhabditis elegans	1507	sin-3
Q9D1P2	reviewed	KAT8_MOUSE	Histone acetyltransferase KAT8 (EC 2.3.1.48) (Lysine acetyltransferase 8) (MOZ, YBF2/SAS3, SAS2 and TIP60 protein 1) (MYST-1)	Kat8 Mof Myst1	Mus musculus (Mouse)	458	Kat8
Q5BJI7	reviewed	SMY2A_DANRE	N-lysine methyltransferase SMYD2-A (EC 2.1.1.-) (Histone methyltransferase SMYD2-A) (EC 2.1.1.354) (SET and MYND domain-containing protein 2A)	smyd2a smyd2 zgc:110553	Danio rerio (Zebrafish) (Brachydanio rerio)	435	smyd2a
Q7TMF2	reviewed	ERI1_MOUSE	3'-5' exoribonuclease 1 (EC 3.1.-.-) (3'-5' exonuclease ERI1) (Eri-1 homolog) (Histone mRNA 3'-exonuclease 1)	Eri1 3'exo Thex1	Mus musculus (Mouse)	345	Eri1
Q99MY8	reviewed	ASH1L_MOUSE	Histone-lysine N-methyltransferase ASH1L (EC 2.1.1.359) (EC 2.1.1.367) (ASH1-like protein) (Absent small and homeotic disks protein 1 homolog)	Ash1l	Mus musculus (Mouse)	2958	Ash1l
Q9ZSM8	reviewed	EZA1_ARATH	Histone-lysine N-methyltransferase EZA1 (EC 2.1.1.356) (CURLY LEAF-like 1) (Protein SET DOMAIN GROUP 10) (Protein SWINGER)	EZA1 SDG10 SET10 SWN At4g02020 T10M13.3	Arabidopsis thaliana (Mouse-ear cress)	856	EZA1
Q6P1G2	reviewed	KDM2B_MOUSE	Lysine-specific demethylase 2B (EC 1.14.11.27) (F-box and leucine-rich repeat protein 10) (F-box protein FBL10) (F-box/LRR-repeat protein 10) (JmjC domain-containing histone demethylation protein 1B) ([Histone-H3]-lysine-36 demethylase 1B)	Kdm2b Fbl10 Fbxl10 Jhdm1b Kiaa3014	Mus musculus (Mouse)	1309	Kdm2b
O01658	reviewed	NO66_CAEEL	Bifunctional lysine-specific demethylase and histidyl-hydroxylase NO66 (EC 1.14.11.-) (EC 1.14.11.27) (Histone lysine demethylase NO66) (Jumanjic domain protein 1)	jmjc-1 T28F2.4	Caenorhabditis elegans	748	jmjc-1
O88974	reviewed	SETB1_MOUSE	Histone-lysine N-methyltransferase SETDB1 (EC 2.1.1.366) (ERG-associated protein with SET domain) (ESET) (SET domain bifurcated 1)	Setdb1 Eset Kiaa0067	Mus musculus (Mouse)	1307	Setdb1
Q9VW15	reviewed	ASH1_DROME	Histone-lysine N-methyltransferase ash1 (EC 2.1.1.354) (Absent small and homeotic disks protein 1) (Lysine N-methyltransferase 2H)	ash1 KMT2H CG8887	Drosophila melanogaster (Fruit fly)	2226	ash1
P53165	reviewed	SGF73_YEAST	SAGA-associated factor 73 (73 kDa SAGA-associated factor) (SAGA histone acetyltransferase complex 73 kDa subunit)	SGF73 YGL066W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	657	SGF73
Q5RGL7	reviewed	SMY2B_DANRE	N-lysine methyltransferase SMYD2-B (EC 2.1.1.-) (Histone methyltransferase SMYD2-B) (EC 2.1.1.354) (SET and MYND domain-containing protein 2B)	smyd2b si:dkey-121j17.3	Danio rerio (Zebrafish) (Brachydanio rerio)	434	smyd2b
Q5XI06	reviewed	KAT8_RAT	Histone acetyltransferase KAT8 (EC 2.3.1.48) (Lysine acetyltransferase 8) (MOZ, YBF2/SAS3, SAS2 and TIP60 protein 1) (MYST-1)	Kat8 Myst1	Rattus norvegicus (Rat)	458	Kat8
Q6K431	reviewed	TRX1_ORYSJ	Histone-lysine N-methyltransferase TRX1 (OsTrx1) (EC 2.1.1.364) (Protein SET DOMAIN GROUP 723) (SET family protein 33) (OsSET33)	TRX1 SDG723 SET Os09g0134500 LOC_Os09g04890 P0406E03.49-1 P0406E03.49-2	Oryza sativa subsp. japonica (Rice)	1022	TRX1
Q9VFK6	reviewed	KMT5A_DROME	Histone-lysine N-methyltransferase Set8 (EC 2.1.1.361) (Lysine N-methyltransferase 5A) (PR/SET domain-containing protein 07) (dSET8)	Set8 KMT5A PR-Set7 CG3307	Drosophila melanogaster (Fruit fly)	691	Set8
P84230	reviewed	H32_CAIMO	Histone H3.2		Cairina moschata (Muscovy duck)	136	
P84234	reviewed	H32_ONCMY	Histone H3.2		Oncorhynchus mykiss (Rainbow trout) (Salmo gairdneri)	136	
Q76MV0	reviewed	H32_TOBAC	Histone H3.2	B34	Nicotiana tabacum (Common tobacco)	136	B34
P0AEU7	reviewed	SKP_ECOLI	Chaperone protein Skp (DNA-binding 17 kDa protein) (Histone-like protein HLP-1) (Seventeen kilodalton protein)	skp hlpA ompH b0178 JW0173	Escherichia coli (strain K12)	161	skp
P25554	reviewed	SGF29_YEAST	SAGA-associated factor 29 (29 kDa SAGA-associated factor) (SAGA histone acetyltransferase complex 29 kDa subunit)	SGF29 YCL010C YCL10C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	259	SGF29
P34440	reviewed	HCP3L_CAEEL	Histone H3-like centromeric protein cpar-1 (CENP-A-related protein 1) (Centromeric protein A related)	cpar-1 F54C8.2	Caenorhabditis elegans	261	cpar-1
Q5VN06	reviewed	CLF_ORYSJ	Histone-lysine N-methyltransferase CLF (OsCLF) (EC 2.1.1.356) (Protein SET DOMAIN GROUP 711) (SET family protein 24) (OsSET24)	CLF SDG711 Os06g0275500 LOC_Os06g16390 P0038C05.29 P0676F10.40	Oryza sativa subsp. japonica (Rice)	896	CLF
P84232	reviewed	H32_PORAF	Histone H3.2		Poroderma africanum (Striped catshark) (Squalus afriicanus)	136	
P84233	reviewed	H32_XENLA	Histone H3.2		Xenopus laevis (African clawed frog)	136	
Q28D37	reviewed	H32_XENTR	Histone H3.2	TGas081o10.1 TNeu057j11.1	Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)	136	
Q5A960	reviewed	HDA1_CANAL	Histone deacetylase HDA1 (EC 3.5.1.98)	HDA1 CAALFM_CR02050CA CaO19.10137 CaO19.2606	Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)	833	HDA1
Q8LPU4	reviewed	HAT1_MAIZE	Histone acetyltransferase type B catalytic subunit (EC 2.3.1.48) (Histone acetyltransferase HAT B) (Histone acetyltransferase HAT-B-p50)	HAT1 HAC106 HATB1	Zea mays (Maize)	468	HAT1
A0A0D2UG83	reviewed	H2AY_CAPO3	Histone macroH2A1.1	CAOG_004778	Capsaspora owczarzaki (strain ATCC 30864)	368	
Q6PI79	reviewed	H33_XENLA	Histone H3.3		Xenopus laevis (African clawed frog)	136	
Q76N23	reviewed	H33_TOBAC	Histone H3.3	H3	Nicotiana tabacum (Common tobacco)	136	H3
P10651	reviewed	H33_SCHPO	Histone H3.3	hht3 SPBC1105.11c	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	136	hht3
P48003	reviewed	H2AZ_SCHPO	Histone H2A.Z	pht1 pi001 SPBC11B10.10c	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	139	pht1
P59890	reviewed	H2A_HIPHI	Histone H2A [Cleaved into: Hipposin]		Hippoglossus hippoglossus (Atlantic halibut) (Pleuronectes hippoglossus)	52	
P69246	reviewed	H32_MAIZE	Histone H3.2	H3C2; H3C3; H3C4	Zea mays (Maize)	136	H3C2; H3C3; H3C4
Q71LE2	reviewed	H33_PIG	Histone H3.3	H3-3A H3F3A	Sus scrofa (Pig)	136	H3-3A
Q5RCP8	reviewed	H2B2E_PONAB	Histone H2B type 2-E (H2B-clustered histone 21)	H2BC21	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	126	H2BC21
Q9T0G7	reviewed	SUVH9_ARATH	Histone-lysine N-methyltransferase family member SUVH9 (Histone H3-K9 methyltransferase 9) (H3-K9-HMTase 9) (Protein SET DOMAIN GROUP 22) (Suppressor of variegation 3-9 homolog protein 9) (Su(var)3-9 homolog protein 9)	SUVH9 SDG22 SET22 At4g13460 T6G15.10	Arabidopsis thaliana (Mouse-ear cress)	650	SUVH9
O13298	reviewed	PHD1_SCHPO	Histone deacetylase phd1 (EC 3.5.1.98)	phd1 hda1 SPAC3G9.07c	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	434	phd1
P84231	reviewed	H32_ICTBU	Histone H3.2		Ictiobus bubalus (Smallmouth buffalo fish) (Catostomus bubalus)	136	
P9WKY5	reviewed	HAT_MYCTU	Histone acetyltransferase (HAT) (EC 2.3.1.48)	Rv3423.1	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	76	
Q10325	reviewed	MST2_SCHPO	Histone acetyltransferase mst2 (EC 2.3.1.48)	mst2 SPAC17G8.13c	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	407	mst2
Q5AAJ8	reviewed	RT109_CANAL	Histone acetyltransferase RTT109 (EC 2.3.1.48)	RTT109 CAALFM_CR00410WA CaO19.7491	Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)	359	RTT109
Q6LBF0	reviewed	H31_MUSPA	Histone H3.1	H3110; H315	Mus pahari (Gairdner's shrew-mouse) (Coelomys pahari)	136	H3110; H315
P34470	reviewed	HCP3_CAEEL	Histone H3-like centromeric protein hcp-3 (CENP-A homolog) (CeCENP-A) (Holocentric chromosome-binding protein 3)	hcp-3 CENP-A F58A4.3	Caenorhabditis elegans	288	hcp-3
P35550	reviewed	FBRL_MOUSE	rRNA 2'-O-methyltransferase fibrillarin (EC 2.1.1.-) (Histone-glutamine methyltransferase) (Nucleolar protein 1) (U6 snRNA 2'-O-methyltransferase fibrillarin)	Fbl	Mus musculus (Mouse)	327	Fbl
P46995	reviewed	SET2_YEAST	Histone-lysine N-methyltransferase, H3 lysine-36 specific (EC 2.1.1.359) (Lysine N-methyltransferase 3) (SET domain-containing protein 2)	SET2 EZL1 KMT3 YJL168C J0520	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	733	SET2
A3KPF2	reviewed	ANM14_ARATH	Probable histone-arginine methyltransferase 1.4 (AtPRMT14) (EC 2.1.1.319) (Coactivator-associated methyltransferase 1B) (Protein arginine N-methyltransferase 4A) (AtPRMT4A)	PRMT14 CARM1B PRMT4A At5g49020 K19E20.17	Arabidopsis thaliana (Mouse-ear cress)	528	PRMT14
P40340	reviewed	ATAD2_YEAST	ATPase histone chaperone YTA7 (EC 3.6.1.-) (ATPase family AAA domain-containing protein YTA7) (AAA-ATPase) (Tat-binding homolog 7)	YTA7 YGR270W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1379	YTA7
Q949T8	reviewed	ASHR3_ARATH	Histone-lysine N-methyltransferase ASHR3 (EC 2.1.1.-) (ASH1-related protein 3) (Protein SET DOMAIN GROUP 4) (Protein stamen loss)	ASHR3 SDG4 SET4 SML At4g30860 F6I18.230	Arabidopsis thaliana (Mouse-ear cress)	497	ASHR3
Q9VH48	reviewed	CARM1_DROME	Probable histone-arginine methyltransferase CARMER (EC 2.1.1.319) (Coactivator arginine methyltransferase for EcR/Usp) (Protein arginine N-methyltransferase 4) (DART4)	Art4 Carmer CG5358	Drosophila melanogaster (Fruit fly)	530	Art4
P22509	reviewed	FBRL_RAT	rRNA 2'-O-methyltransferase fibrillarin (EC 2.1.1.-) (Histone-glutamine methyltransferase) (Nucleolar protein 1) (U6 snRNA 2'-O-methyltransferase fibrillarin)	Fbl	Rattus norvegicus (Rat)	327	Fbl
Q84W92	reviewed	ANM13_ARATH	Probable histone-arginine methyltransferase 1.3 (AtPRMT13) (EC 2.1.1.319) (Coactivator-associated methyltransferase 1A) (Protein arginine N-methyltransferase 4B) (AtPRMT4B)	PRMT13 CARM1A PRMT4B At3g06930 F17A9.8	Arabidopsis thaliana (Mouse-ear cress)	535	PRMT13
Q922X9	reviewed	ANM7_MOUSE	Protein arginine N-methyltransferase 7 (EC 2.1.1.321) (Histone-arginine N-methyltransferase PRMT7) ([Myelin basic protein]-arginine N-methyltransferase PRMT7)	Prmt7 Kiaa1933	Mus musculus (Mouse)	692	Prmt7
O82175	reviewed	SUVH5_ARATH	Histone-lysine N-methyltransferase, H3 lysine-9 specific SUVH5 (EC 2.1.1.-) (EC 2.1.1.367) (Histone H3-K9 methyltransferase 5) (H3-K9-HMTase 5) (Protein SET DOMAIN GROUP 9) (Suppressor of variegation 3-9 homolog protein 5) (Su(var)3-9 homolog protein 5)	SUVH5 SDG9 SET9 At2g35160 T4C15.17	Arabidopsis thaliana (Mouse-ear cress)	794	SUVH5
Q8VZ17	reviewed	SUVH6_ARATH	Histone-lysine N-methyltransferase, H3 lysine-9 specific SUVH6 (EC 2.1.1.-) (EC 2.1.1.367) (Histone H3-K9 methyltransferase 6) (H3-K9-HMTase 6) (Protein SET DOMAIN GROUP 23) (Suppressor of variegation 3-9 homolog protein 6) (Su(var)3-9 homolog protein 6)	SUVH6 SDG23 SET23 At2g22740 T9I22.18	Arabidopsis thaliana (Mouse-ear cress)	790	SUVH6
Q9C5P0	reviewed	SUVH8_ARATH	Histone-lysine N-methyltransferase, H3 lysine-9 specific SUVH8 (EC 2.1.1.-) (EC 2.1.1.367) (Histone H3-K9 methyltransferase 8) (H3-K9-HMTase 8) (Protein SET DOMAIN GROUP 21) (Suppressor of variegation 3-9 homolog protein 8) (Su(var)3-9 homolog protein 8)	SUVH8 SDG21 SET21 At2g24740 F27A10.5	Arabidopsis thaliana (Mouse-ear cress)	755	SUVH8
Q9FF80	reviewed	SUVH1_ARATH	Histone-lysine N-methyltransferase, H3 lysine-9 specific SUVH1 (EC 2.1.1.368) (Histone H3-K9 methyltransferase 1) (H3-K9-HMTase 1) (Protein SET DOMAIN GROUP 32) (Suppressor of variegation 3-9 homolog protein 1) (Su(var)3-9 homolog protein 1)	SUVH1 SDG32 SET32 At5g04940 MUG13.20	Arabidopsis thaliana (Mouse-ear cress)	670	SUVH1
Q9C5P4	reviewed	SUVH3_ARATH	Histone-lysine N-methyltransferase, H3 lysine-9 specific SUVH3 (EC 2.1.1.367) (Histone H3-K9 methyltransferase 3) (H3-K9-HMTase 3) (Protein SET DOMAIN GROUP 19) (Suppressor of variegation 3-9 homolog protein 3) (Su(var)3-9 homolog protein 3)	SUVH3 SDG19 SET19 At1g73100 F3N23.30	Arabidopsis thaliana (Mouse-ear cress)	669	SUVH3
F4HZD1	reviewed	JMJ24_ARATH	E3 ubiquitin-protein ligase JMJ24 (EC 2.3.2.27) (Inactive histone demethylase JMJ24) (Jumonji domain-containing protein 24) (AtJMJ24) (Protein JUMONJI 24)	JMJ24 At1g09060 F7G19.7	Arabidopsis thaliana (Mouse-ear cress)	944	JMJ24
Q5PP37	reviewed	ATXR2_ARATH	Histone-lysine N-methyltransferase ATXR2 (EC 2.1.1.-) (Protein SET DOMAIN GROUP 36) (Trithorax-related protein 2) (TRX-related protein 2)	ATXR2 SDG36 SET36 At3g21820 MSD21.13	Arabidopsis thaliana (Mouse-ear cress)	473	ATXR2
Q8BRH4	reviewed	KMT2C_MOUSE	Histone-lysine N-methyltransferase 2C (Lysine N-methyltransferase 2C) (EC 2.1.1.364) (Myeloid/lymphoid or mixed-lineage leukemia protein 3 homolog)	Kmt2c Mll3	Mus musculus (Mouse)	4903	Kmt2c
Q6ZQ88	reviewed	KDM1A_MOUSE	Lysine-specific histone demethylase 1A (EC 1.14.99.66) (BRAF35-HDAC complex protein BHC110) (Flavin-containing amine oxidase domain-containing protein 2)	Kdm1a Aof2 Kiaa0601 Lsd1	Mus musculus (Mouse)	853	Kdm1a
Q9FNE9	reviewed	ATXR6_ARATH	Histone-lysine N-methyltransferase ATXR6 (EC 2.1.1.369) (Protein SET DOMAIN GROUP 34) (Trithorax-related protein 6) (TRX-related protein 6)	ATXR6 SDG34 SET34 At5g24330 MOP9.18	Arabidopsis thaliana (Mouse-ear cress)	349	ATXR6
P84247	reviewed	H33_CHICK	Histone H3.3 (H3.3A/B) (Histone H3 class II)	H3-IX; H3-X	Gallus gallus (Chicken)	136	H3-IX; H3-X
O23372	reviewed	ATXR3_ARATH	Histone-lysine N-methyltransferase ATXR3 (EC 2.1.1.354) (Protein SET DOMAIN GROUP 2) (Trithorax-related protein 3) (TRX-related protein 3)	ATXR3 SDG2 SET2 At4g15180 dl3635w FCAALL.214	Arabidopsis thaliana (Mouse-ear cress)	2335	ATXR3
P0CB22	reviewed	ATX2_ARATH	Histone-lysine N-methyltransferase ATX2 (EC 2.1.1.-) (Protein SET DOMAIN GROUP 30) (Trithorax-homolog protein 2) (TRX-homolog protein 2)	ATX2 SDG30 SET30 At1g05830 T20M3.10	Arabidopsis thaliana (Mouse-ear cress)	1083	ATX2
Q2NL30	reviewed	SUV91_BOVIN	Histone-lysine N-methyltransferase SUV39H1 (EC 2.1.1.355) (Suppressor of variegation 3-9 homolog 1) (Su(var)3-9 homolog 1)	SUV39H1	Bos taurus (Bovine)	412	SUV39H1
Q8VZJ1	reviewed	ATXR5_ARATH	Histone-lysine N-methyltransferase ATXR5 (EC 2.1.1.369) (Protein SET DOMAIN GROUP 15) (Trithorax-related protein 5) (TRX-related protein 5)	ATXR5 SDG15 SET15 At5g09790 17I14.20 MTH16.26	Arabidopsis thaliana (Mouse-ear cress)	379	ATXR5
Q9SGH2	reviewed	MBD9_ARATH	Methyl-CpG-binding domain-containing protein 9 (AtMBD9) (MBD09) (EC 2.3.1.48) (Histone acetyl transferase MBD9) (Methyl-CpG-binding protein MBD9)	MBD9 At3g01460 F4P13.1 T13O15.10	Arabidopsis thaliana (Mouse-ear cress)	2176	MBD9
