Entry	Reviewed	Entry name	Protein names	Gene names	Organism	Length	Gene names (primary)
O59521	reviewed	EF2_PYRHO	Elongation factor 2 (EF-2)	fusA fus PH1899 PHBB002	Pyrococcus horikoshii (strain ATCC 700860 / DSM 12428 / JCM 9974 / NBRC 100139 / OT-3)	732	fusA
Q2NQL7	reviewed	EFTU_SODGM	Elongation factor Tu (EF-Tu)	tuf1 SG0127; tuf2 SG2283	Sodalis glossinidius (strain morsitans)	394	tuf1; tuf2
Q5F5Q8	reviewed	EFTU_NEIG1	Elongation factor Tu (EF-Tu)	tuf1 NGO1842; tuf2 NGO1858	Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090)	394	tuf1; tuf2
Q5YPG4	reviewed	EFTU_NOCFA	Elongation factor Tu (EF-Tu)	tuf tufB NFA_50750	Nocardia farcinica (strain IFM 10152)	396	tuf
Q7TT91	reviewed	EFTU_BORPE	Elongation factor Tu (EF-Tu)	tuf1 BP0007; tuf2 BP3611	Bordetella pertussis (strain Tohama I / ATCC BAA-589 / NCTC 13251)	396	tuf1; tuf2
Q8NL22	reviewed	EFTU_XANAC	Elongation factor Tu (EF-Tu)	tufA XAC0957; tufB XAC0970	Xanthomonas axonopodis pv. citri (strain 306)	396	tufA; tufB
Q8TRC3	reviewed	EF2_METAC	Elongation factor 2 (EF-2)	fusA ef2 MA_1257	Methanosarcina acetivorans (strain ATCC 35395 / DSM 2834 / JCM 12185 / C2A)	730	fusA
Q981F7	reviewed	EFTU_RHILO	Elongation factor Tu (EF-Tu)	tufA mlr0263; tufB mlr0288	Mesorhizobium japonicum (strain LMG 29417 / CECT 9101 / MAFF 303099) (Mesorhizobium loti (strain MAFF 303099))	391	tufA; tufB
Q9HM85	reviewed	EF2_HALSA	Elongation factor 2 (EF-2)	fusA fus VNG_2654G	Halobacterium salinarum (strain ATCC 700922 / JCM 11081 / NRC-1) (Halobacterium halobium)	728	fusA
P56003	reviewed	EFTU_HELPY	Elongation factor Tu (EF-Tu)	tuf tufA HP_1205	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	399	tuf
Q605B0	reviewed	EFTU_METCA	Elongation factor Tu (EF-Tu)	tuf1 MCA1059; tuf2 MCA2374	Methylococcus capsulatus (strain ATCC 33009 / NCIMB 11132 / Bath)	396	tuf1; tuf2
Q65QG6	reviewed	EFTU_MANSM	Elongation factor Tu (EF-Tu)	tuf1 MS0165; tuf2 MS2187	Mannheimia succiniciproducens (strain MBEL55E)	394	tuf1; tuf2
Q81ZS3	reviewed	EFTU_NITEU	Elongation factor Tu (EF-Tu)	tuf1 NE0399; tuf2 NE2052	Nitrosomonas europaea (strain ATCC 19718 / CIP 103999 / KCTC 2705 / NBRC 14298)	396	tuf1; tuf2
P43927	reviewed	SELB_HAEIN	Selenocysteine-specific elongation factor (SelB translation factor)	selB HI_0709	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	619	selB
O31298	reviewed	EFTU_BUCAP	Elongation factor Tu (EF-Tu)	tuf tufB BUsg_507	Buchnera aphidicola subsp. Schizaphis graminum (strain Sg)	394	tuf
P0A6M9	reviewed	EFG_ECOL6	Elongation factor G (EF-G)	fusA far fus c4112	Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC)	704	fusA
P23568	reviewed	EFTU_MYCPN	Elongation factor Tu (EF-Tu)	tuf MPN_665 MP177	Mycoplasma pneumoniae (strain ATCC 29342 / M129 / Subtype 1) (Mycoplasmoides pneumoniae)	394	tuf
P09591	reviewed	EFTU_PSEAE	Elongation factor Tu (EF-Tu)	tufA PA4265; tufB PA4277	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	397	tufA; tufB
P43925	reviewed	EFG_HAEIN	Elongation factor G (EF-G)	fusA fus HI_0579	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	700	fusA
P64024	reviewed	EFTU_BRUME	Elongation factor Tu (EF-Tu)	tufA BMEI0742; tufB BMEI0755	Brucella melitensis biotype 1 (strain 16M / ATCC 23456 / NCTC 10094)	391	tufA; tufB
Q2W2H3	reviewed	EFTU_MAGSA	Elongation factor Tu (EF-Tu)	tuf1 amb3132; tuf2 amb3148	Magnetospirillum magneticum (strain AMB-1 / ATCC 700264)	396	tuf1; tuf2
Q748X8	reviewed	EFTU_GEOSL	Elongation factor Tu (EF-Tu)	tuf1 GSU2859; tuf2 GSU2871	Geobacter sulfurreducens (strain ATCC 51573 / DSM 12127 / PCA)	396	tuf1; tuf2
Q79G84	reviewed	EFTU_BORBR	Elongation factor Tu (EF-Tu)	tuf1 BB0007; tuf2 BB0027	Bordetella bronchiseptica (strain ATCC BAA-588 / NCTC 13252 / RB50) (Alcaligenes bronchisepticus)	396	tuf1; tuf2
P23112	reviewed	EF2_SULAC	Elongation factor 2 (EF-2)	fusA fus Saci_0603	Sulfolobus acidocaldarius (strain ATCC 33909 / DSM 639 / JCM 8929 / NBRC 15157 / NCIMB 11770)	737	fusA
Q2L2G6	reviewed	EFTU_BORA1	Elongation factor Tu (EF-Tu)	tuf1 BAV0006; tuf2 BAV0023	Bordetella avium (strain 197N)	396	tuf1; tuf2
Q62GK3	reviewed	EFTU_BURMA	Elongation factor Tu (EF-Tu)	tuf1 BMA2634; tuf2 BMA2649	Burkholderia mallei (strain ATCC 23344)	396	tuf1; tuf2
Q63PZ6	reviewed	EFTU_BURPS	Elongation factor Tu (EF-Tu)	tuf1 BPSL3215; tuf2 BPSL3228	Burkholderia pseudomallei (strain K96243)	396	tuf1; tuf2
Q877T5	reviewed	EFTU_VIBPA	Elongation factor Tu (EF-Tu)	tufA VP2770; tufB VP2930	Vibrio parahaemolyticus serotype O3:K6 (strain RIMD 2210633)	394	tufA; tufB
O42820	reviewed	EF1A_SCHCO	Elongation factor 1-alpha (EF-1-alpha)	TEF1	Schizophyllum commune (Split gill fungus)	460	TEF1
O49169	reviewed	EF1A_MANES	Elongation factor 1-alpha (EF-1-alpha)	EF1	Manihot esculenta (Cassava) (Jatropha manihot)	449	EF1
P14963	reviewed	EF1A_EUGGR	Elongation factor 1-alpha (EF-1-alpha)	TEF	Euglena gracilis	445	TEF
P34825	reviewed	EF1A_HYPJE	Elongation factor 1-alpha (EF-1-alpha)	tef1	Hypocrea jecorina (Trichoderma reesei)	460	tef1
Q03033	reviewed	EF1A_WHEAT	Elongation factor 1-alpha (EF-1-alpha)	TEF1	Triticum aestivum (Wheat)	447	TEF1
Q09069	reviewed	EF1A_SORMA	Elongation factor 1-alpha (EF-1-alpha)	TEF	Sordaria macrospora	460	TEF
Q40034	reviewed	EF1A2_HORVU	Elongation factor 1-alpha (EF-1-alpha)	BLT63	Hordeum vulgare (Barley)	447	BLT63
Q9YGQ1	reviewed	EF1B_CHICK	Elongation factor 1-beta (EF-1-beta)	EEF1B	Gallus gallus (Chicken)	225	EEF1B
P41745	reviewed	EF1A_BLAAD	Elongation factor 1-alpha (EF-1-alpha)	TEF	Blastobotrys adeninivorans (Yeast) (Arxula adeninivorans)	459	TEF
Q01765	reviewed	EF1A_PSECR	Elongation factor 1-alpha (EF-1-alpha)	TEF	Pseudoechria curvicolla (Podospora curvicolla)	461	TEF
Q53871	reviewed	EFTU1_STRCU	Elongation factor Tu-1 (EF-Tu-1)	tuf1	Streptomyces collinus	397	tuf1
P25166	reviewed	EF1A_STYLE	Elongation factor 1-alpha (EF-1-alpha)	EFAA	Stylonychia lemnae (Ciliate)	446	EFAA
P25698	reviewed	EF1A_SOYBN	Elongation factor 1-alpha (EF-1-alpha)	TEFS1	Glycine max (Soybean) (Glycine hispida)	447	TEFS1
P29412	reviewed	EF1B_PIG	Elongation factor 1-beta (EF-1-beta)	EEF1B	Sus scrofa (Pig)	224	EEF1B
P32186	reviewed	EF1A_PUCGR	Elongation factor 1-alpha (EF-1-alpha)	TEF	Puccinia graminis (Black stem rust fungus)	463	TEF
Q00251	reviewed	EF1A_AURPU	Elongation factor 1-alpha (EF-1-alpha)	TEF1	Aureobasidium pullulans (Black yeast) (Pullularia pullulans)	459	TEF1
P86933	reviewed	EF1A_TRYBB	Elongation factor 1-alpha (EF-1-alpha)	TEF1	Trypanosoma brucei brucei	449	TEF1
Q41803	reviewed	EF1A_MAIZE	Elongation factor 1-alpha (EF-1-alpha)	EF1A	Zea mays (Maize)	447	EF1A
P80240	reviewed	GREA_BACSU	Transcription elongation factor GreA (General stress protein 20M) (GSP20M) (Transcript cleavage factor GreA)	greA BSU27320	Bacillus subtilis (strain 168)	157	greA
P54412	reviewed	EF1G_CAEEL	Probable elongation factor 1-gamma (EF-1-gamma) (eEF-1B gamma)	eef-1G F17C11.9	Caenorhabditis elegans	398	eef-1G
P20538	reviewed	PG110_VACCC	Late transcription elongation factor OPG110 (Viral late gene transcription factor 4) (VLTF-4)	OPG110 H5R	Vaccinia virus (strain Copenhagen) (VACV)	203	OPG110
P0CD71	reviewed	EFTU_CHLTR	Elongation factor Tu (EF-Tu)	tuf tufA tufB CT_322	Chlamydia trachomatis (strain D/UW-3/Cx)	394	tuf
P33062	reviewed	PG110_VAR67	Late transcription elongation factor OPG110 (Viral late gene transcription factor 4) (VLTF-4)	OPG110 H5R	Variola virus (isolate Human/India/Ind3/1967) (VARV) (Smallpox virus)	221	OPG110
P0A6N0	reviewed	EFG_ECO57	Elongation factor G (EF-G)	fusA far fus Z4698 ECs4191	Escherichia coli O157:H7	704	fusA
Q5ZYP5	reviewed	EFTU_LEGPH	Elongation factor Tu (EF-Tu)	tuf1 tufB lpg0314; tuf2 lpg0327	Legionella pneumophila subsp. pneumophila (strain Philadelphia 1 / ATCC 33152 / DSM 7513)	396	tuf1; tuf2
A6QLJ3	reviewed	GUF1_BOVIN	Translation factor GUF1, mitochondrial (EC 3.6.5.-) (Elongation factor 4 homolog) (EF-4) (GTPase GUF1) (Ribosomal back-translocase)	GUF1	Bos taurus (Bovine)	669	GUF1
A0QVB9	reviewed	EFTS_MYCS2	Elongation factor Ts (EF-Ts)	tsf MSMEG_2520 MSMEI_2461	Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155) (Mycobacterium smegmatis)	275	tsf
P0CN30	reviewed	EF1A_CRYNJ	Elongation factor 1-alpha (EF-1-alpha)	TEF1 CNM01300	Cryptococcus neoformans var. neoformans serotype D (strain JEC21 / ATCC MYA-565) (Filobasidiella neoformans)	459	TEF1
P0CN31	reviewed	EF1A_CRYNB	Elongation factor 1-alpha (EF-1-alpha)	TEF1 CNBM1160	Cryptococcus neoformans var. neoformans serotype D (strain B-3501A) (Filobasidiella neoformans)	459	TEF1
Q00080	reviewed	EF1A_PLAFK	Elongation factor 1-alpha (EF-1-alpha)	MEF-1	Plasmodium falciparum (isolate K1 / Thailand)	443	MEF-1
Q01520	reviewed	EF1A_PODAS	Elongation factor 1-alpha (EF-1-alpha)	TEF AS4	Podospora anserina (Pleurage anserina)	460	TEF
P14864	reviewed	EF1A2_MUCCL	Elongation factor 1-alpha (EF-1-alpha)	TEF-2	Mucor circinelloides f. lusitanicus (Mucor racemosus var. lusitanicus)	458	TEF-2
P28295	reviewed	EF1A_ABSGL	Elongation factor 1-alpha (EF-1-alpha)	TEF-1	Absidia glauca (Pin mould)	458	TEF-1
Q6LLV5	reviewed	EFTU2_PHOPR	Elongation factor Tu 2 (EF-Tu 2)	tuf2 PBPRA3439	Photobacterium profundum (strain SS9)	394	tuf2
P14865	reviewed	EF1A3_MUCCL	Elongation factor 1-alpha (EF-1-alpha)	TEF-3	Mucor circinelloides f. lusitanicus (Mucor racemosus var. lusitanicus)	457	TEF-3
P31018	reviewed	EF1A_ENTH1	Elongation factor 1-alpha (EF-1-alpha)	EHI_011210	Entamoeba histolytica (strain ATCC 30459 / HM-1:IMSS / ABRM)	442	
Q8PC59	reviewed	EFTU1_XANCP	Elongation factor Tu-A (EF-Tu-A)	tufA XCC0880	Xanthomonas campestris pv. campestris (strain ATCC 33913 / DSM 3586 / NCPPB 528 / LMG 568 / P 25)	396	tufA
P06805	reviewed	EF1A1_MUCCL	Elongation factor 1-alpha (EF-1-alpha)	TEF-1	Mucor circinelloides f. lusitanicus (Mucor racemosus var. lusitanicus)	458	TEF-1
P41752	reviewed	EF1A_EREGS	Elongation factor 1-alpha (EF-1-alpha)	TEF ADL370C	Eremothecium gossypii (strain ATCC 10895 / CBS 109.51 / FGSC 9923 / NRRL Y-1056) (Yeast) (Ashbya gossypii)	458	TEF
P53787	reviewed	EF1D_RABIT	Elongation factor 1-delta (EF-1-delta)	EEF1D EF1D	Oryctolagus cuniculus (Rabbit)	280	EEF1D
Q7MGR1	reviewed	EFTU2_VIBVY	Elongation factor Tu 2 (EF-Tu 2)	tuf2 VV3166	Vibrio vulnificus (strain YJ016)	394	tuf2
Q8PC51	reviewed	EFTU2_XANCP	Elongation factor Tu-B (EF-Tu-B)	tufB XCC0893	Xanthomonas campestris pv. campestris (strain ATCC 33913 / DSM 3586 / NCPPB 528 / LMG 568 / P 25)	396	tufB
O59949	reviewed	EF1A_YARLI	Elongation factor 1-alpha (EF-1-alpha)	TEF YALI0C09141g	Yarrowia lipolytica (strain CLIB 122 / E 150) (Yeast) (Candida lipolytica)	460	TEF
Q9HDF6	reviewed	EF1A_SERIN	Elongation factor 1-alpha (EF-1-alpha)	TEF1 TEF	Serendipita indica (Root endophyte fungus) (Piriformospora indica)	462	TEF1
Q9YIC0	reviewed	EF1A_ORYLA	Elongation factor 1-alpha (EF-1-alpha) (EC 3.6.5.-)	eef1a ef1a	Oryzias latipes (Japanese rice fish) (Japanese killifish)	461	eef1a
P39604	reviewed	RODA_BACSU	Peptidoglycan glycosyltransferase RodA (PGT) (EC 2.4.1.129) (Cell elongation protein RodA) (Cell wall polymerase) (Peptidoglycan polymerase) (PG polymerase) (Rod shape-determining protein)	rodA ywcF BSU38120 ipa-42d	Bacillus subtilis (strain 168)	393	rodA
Q5AK73	reviewed	SPT4_CANAL	Transcription elongation factor SPT4 (Chromatin elongation factor SPT4)	SPT4 CAALFM_C504630WA CaO19.11429 CaO19.3947	Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)	112	SPT4
P52652	reviewed	TFS2_CAEEL	Putative transcription elongation factor S-II (TFIIS)	T24H10.1	Caenorhabditis elegans	308	
A1B002	reviewed	EFTU_PARDP	Elongation factor Tu (EF-Tu)	tuf1 Pden_0734; tuf2 Pden_0756	Paracoccus denitrificans (strain Pd 1222)	391	tuf1; tuf2
A1KB29	reviewed	EFTU_AZOSB	Elongation factor Tu (EF-Tu)	tuf1 tufA azo3419; tuf2 tufB azo3431	Azoarcus sp. (strain BH72)	396	tuf1; tuf2
A1S204	reviewed	EFTU_SHEAM	Elongation factor Tu (EF-Tu)	tuf1 Sama_0199; tuf2 Sama_0211	Shewanella amazonensis (strain ATCC BAA-1098 / SB2B)	394	tuf1; tuf2
A5VR08	reviewed	EFTU_BRUO2	Elongation factor Tu (EF-Tu)	tuf1 BOV_1198; tuf2 BOV_1213	Brucella ovis (strain ATCC 25840 / 63/290 / NCTC 10512)	391	tuf1; tuf2
A7HWP7	reviewed	EFTU_PARL1	Elongation factor Tu (EF-Tu)	tuf1 Plav_2722; tuf2 Plav_2734	Parvibaculum lavamentivorans (strain DS-1 / DSM 13023 / NCIMB 13966)	396	tuf1; tuf2
A8HTW6	reviewed	EFTU_AZOC5	Elongation factor Tu (EF-Tu)	tuf1 AZC_0880; tuf2 AZC_2556	Azorhizobium caulinodans (strain ATCC 43989 / DSM 5975 / JCM 20966 / LMG 6465 / NBRC 14845 / NCIMB 13405 / ORS 571)	397	tuf1; tuf2
A9ETD1	reviewed	EFTU_SORC5	Elongation factor Tu (EF-Tu)	tuf1 tufA1 sce0402; tuf2 tufA2 sce0841	Sorangium cellulosum (strain So ce56) (Polyangium cellulosum (strain So ce56))	396	tuf1; tuf2
A9MT05	reviewed	EFTU_SALPB	Elongation factor Tu (EF-Tu)	tuf1 SPAB_04288; tuf2 SPAB_05132	Salmonella paratyphi B (strain ATCC BAA-1250 / SPB7)	394	tuf1; tuf2
A9WFP3	reviewed	EFTU_CHLAA	Elongation factor Tu (EF-Tu)	tuf1 Caur_2182; tuf2 Caur_2367	Chloroflexus aurantiacus (strain ATCC 29366 / DSM 635 / J-10-fl)	401	tuf1; tuf2
P0A1H6	reviewed	EFTU_SALTI	Elongation factor Tu (EF-Tu)	tufA STY4353 t4060; tufB STY3739 t3481	Salmonella typhi	394	tufA; tufB
Q1GDV0	reviewed	EFTU_RUEST	Elongation factor Tu (EF-Tu)	tuf1 TM1040_0242; tuf2 TM1040_2434	Ruegeria sp. (strain TM1040) (Silicibacter sp.)	391	tuf1; tuf2
Q1IFW8	reviewed	EFTU_PSEE4	Elongation factor Tu (EF-Tu)	tuf1 tufB PSEEN0475; tuf2 tufA PSEEN0487	Pseudomonas entomophila (strain L48)	397	tuf1; tuf2
Q2GFN6	reviewed	EFTU_EHRCR	Elongation factor Tu (EF-Tu)	tuf1 ECH_0407; tuf2 ECH_0960	Ehrlichia chaffeensis (strain ATCC CRL-10679 / Arkansas)	395	tuf1; tuf2
Q2YAZ9	reviewed	EFTU_NITMU	Elongation factor Tu (EF-Tu)	tuf1 Nmul_A0752; tuf2 Nmul_A0765	Nitrosospira multiformis (strain ATCC 25196 / NCIMB 11849 / C 71)	396	tuf1; tuf2
Q3JMP6	reviewed	EFTU_BURP1	Elongation factor Tu (EF-Tu)	tuf1 BURPS1710b_3778; tuf2 BURPS1710b_3794	Burkholderia pseudomallei (strain 1710b)	396	tuf1; tuf2
Q5PIW4	reviewed	EFTU_SALPA	Elongation factor Tu (EF-Tu)	tuf1 tufA SPA3311; tuf2 tufB SPA3984	Salmonella paratyphi A (strain ATCC 9150 / SARB42)	394	tuf1; tuf2
Q83JC4	reviewed	EFTU_SHIFL	Elongation factor Tu (EF-Tu)	tufA SF3357 S4405; tufB SF4053 S3682	Shigella flexneri	394	tufA; tufB
Q9R342	reviewed	EFTU_DEIRA	Elongation factor Tu (EF-Tu)	tufA DR_0309; tufB DR_2050	Deinococcus radiodurans (strain ATCC 13939 / DSM 20539 / JCM 16871 / CCUG 27074 / LMG 4051 / NBRC 15346 / NCIMB 9279 / VKM B-1422 / R1)	405	tufA; tufB
A6T3K6	reviewed	EFTU_JANMA	Elongation factor Tu (EF-Tu)	tuf1 mma_3413; tuf2 mma_3427	Janthinobacterium sp. (strain Marseille) (Minibacterium massiliensis)	396	tuf1; tuf2
A8GYW2	reviewed	EFTU_SHEPA	Elongation factor Tu (EF-Tu)	tuf1 Spea_0170; tuf2 Spea_0182	Shewanella pealeana (strain ATCC 700345 / ANG-SQ1)	394	tuf1; tuf2
A8LLG2	reviewed	EFTU_DINSH	Elongation factor Tu (EF-Tu)	tuf1 Dshi_0223; tuf2 Dshi_0274	Dinoroseobacter shibae (strain DSM 16493 / NCIMB 14021 / DFL 12)	391	tuf1; tuf2
A9MHG0	reviewed	EFTU_SALAR	Elongation factor Tu (EF-Tu)	tuf1 SARI_03518; tuf2 SARI_04181	Salmonella arizonae (strain ATCC BAA-731 / CDC346-86 / RSK2980)	394	tuf1; tuf2
P43926	reviewed	EFTU_HAEIN	Elongation factor Tu (EF-Tu)	tufA HI_0578; tufB HI_0632	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	394	tufA; tufB
P64026	reviewed	EFTU_NEIMA	Elongation factor Tu (EF-Tu)	tufA tufA1 NMA0134; tufB tufA2 NMA0149	Neisseria meningitidis serogroup A / serotype 4A (strain DSM 15465 / Z2491)	394	tufA; tufB
Q0ABH7	reviewed	EFTU_ALKEH	Elongation factor Tu (EF-Tu)	tuf1 Mlg_0444; tuf2 Mlg_0456	Alkalilimnicola ehrlichii (strain ATCC BAA-1101 / DSM 17681 / MLHE-1)	396	tuf1; tuf2
Q0ANN1	reviewed	EFTU_MARMM	Elongation factor Tu (EF-Tu)	tuf1 Mmar10_1797; tuf2 Mmar10_1814	Maricaulis maris (strain MCS10)	396	tuf1; tuf2
Q0BJ48	reviewed	EFTU_BURCM	Elongation factor Tu (EF-Tu)	tuf1 Bamb_0252; tuf2 Bamb_0265	Burkholderia ambifaria (strain ATCC BAA-244 / AMMD) (Burkholderia cepacia (strain AMMD))	396	tuf1; tuf2
Q21M86	reviewed	EFTU_SACD2	Elongation factor Tu (EF-Tu)	tuf1 Sde_0929; tuf2 Sde_0931	Saccharophagus degradans (strain 2-40 / ATCC 43961 / DSM 17024)	407	tuf1; tuf2
Q28UW7	reviewed	EFTU_JANSC	Elongation factor Tu (EF-Tu)	tuf1 Jann_0555; tuf2 Jann_0578	Jannaschia sp. (strain CCS1)	391	tuf1; tuf2
Q6CZW6	reviewed	EFTU_PECAS	Elongation factor Tu (EF-Tu)	tuf1 tufA ECA0216; tuf2 tufB ECA4035	Pectobacterium atrosepticum (strain SCRI 1043 / ATCC BAA-672) (Erwinia carotovora subsp. atroseptica)	394	tuf1; tuf2
Q8KHX9	reviewed	EFTU_BARHE	Elongation factor Tu (EF-Tu)	tuf1 tufB BH06020; tuf2 tufA BH10530	Bartonella henselae (strain ATCC 49882 / DSM 28221 / CCUG 30454 / Houston 1) (Rochalimaea henselae)	391	tuf1; tuf2
Q99QM0	reviewed	EFTU_CAUVC	Elongation factor Tu (EF-Tu)	tufA CC_1240; tufB CC_3199	Caulobacter vibrioides (strain ATCC 19089 / CB15) (Caulobacter crescentus)	396	tufA; tufB
A1TJ05	reviewed	EFTU_PARC0	Elongation factor Tu (EF-Tu)	tuf1 Aave_0336; tuf2 Aave_4538	Paracidovorax citrulli (strain AAC00-1) (Acidovorax citrulli)	396	tuf1; tuf2
A1VIP8	reviewed	EFTU_POLNA	Elongation factor Tu (EF-Tu)	tuf1 Pnap_0201; tuf2 Pnap_3647	Polaromonas naphthalenivorans (strain CJ2)	396	tuf1; tuf2
A6VKH7	reviewed	EFTU_ACTSZ	Elongation factor Tu (EF-Tu)	tuf1 Asuc_0094; tuf2 Asuc_0279	Actinobacillus succinogenes (strain ATCC 55618 / DSM 22257 / CCUG 43843 / 130Z)	394	tuf1; tuf2
A9M5Q2	reviewed	EFTU_BRUC2	Elongation factor Tu (EF-Tu)	tuf1 BCAN_A1258; tuf2 BCAN_A1274	Brucella canis (strain ATCC 23365 / NCTC 10854)	391	tuf1; tuf2
P64027	reviewed	EFTU_NEIMB	Elongation factor Tu (EF-Tu)	tufA tufA1 NMB0124; tufB tufA2 NMB0139	Neisseria meningitidis serogroup B (strain MC58)	394	tufA; tufB
Q5GWR8	reviewed	EFTU_XANOR	Elongation factor Tu (EF-Tu)	tuf1 tufB XOO3587; tuf2 tufB XOO3599	Xanthomonas oryzae pv. oryzae (strain KACC10331 / KXO85)	396	tuf1; tuf2
A2SLF9	reviewed	EFTU_METPP	Elongation factor Tu (EF-Tu)	tuf1 Mpe_A3445; tuf2 Mpe_A3458	Methylibium petroleiphilum (strain ATCC BAA-1232 / LMG 22953 / PM1)	396	tuf1; tuf2
A3M1F6	reviewed	EFTU_ACIBT	Elongation factor Tu (EF-Tu)	tuf1 A1S_0279; tuf2 A1S_0869	Acinetobacter baumannii (strain ATCC 17978 / CIP 53.77 / LMG 1025 / NCDC KC755 / 5377)	396	tuf1; tuf2
A4SUU7	reviewed	EFTU_POLAQ	Elongation factor Tu (EF-Tu)	tuf1 Pnuc_0039; tuf2 Pnuc_0051	Polynucleobacter asymbioticus (strain DSM 18221 / CIP 109841 / QLW-P1DMWA-1) (Polynucleobacter necessarius subsp. asymbioticus)	396	tuf1; tuf2
A6UZH4	reviewed	EFTU_PSEA7	Elongation factor Tu (EF-Tu)	tuf1 PSPA7_0822; tuf2 PSPA7_0835	Pseudomonas aeruginosa (strain PA7)	397	tuf1; tuf2
A6X0A2	reviewed	EFTU_BRUA4	Elongation factor Tu (EF-Tu)	tuf1 Oant_1940; tuf2 Oant_1954	Brucella anthropi (strain ATCC 49188 / DSM 6882 / CCUG 24695 / JCM 21032 / LMG 3331 / NBRC 15819 / NCTC 12168 / Alc 37) (Ochrobactrum anthropi)	391	tuf1; tuf2
A7MKI5	reviewed	EFTU_CROS8	Elongation factor Tu (EF-Tu)	tuf1 ESA_03699; tuf2 ESA_04403	Cronobacter sakazakii (strain ATCC BAA-894) (Enterobacter sakazakii)	394	tuf1; tuf2
B0TM14	reviewed	EFTU_SHEHH	Elongation factor Tu (EF-Tu)	tuf1 Shal_4136; tuf2 Shal_4148	Shewanella halifaxensis (strain HAW-EB4)	394	tuf1; tuf2
P9WNM7	reviewed	EFG_MYCTU	Elongation factor G (EF-G)	fusA Rv0684 MTCY210.01 MTV040.12	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	701	fusA
Q123F6	reviewed	EFTU_POLSJ	Elongation factor Tu (EF-Tu)	tuf1 Bpro_0254; tuf2 Bpro_4449	Polaromonas sp. (strain JS666 / ATCC BAA-500)	396	tuf1; tuf2
Q1LI13	reviewed	EFTU_CUPMC	Elongation factor Tu (EF-Tu)	tuf1 Rmet_3324; tuf2 Rmet_3341	Cupriavidus metallidurans (strain ATCC 43123 / DSM 2839 / NBRC 102507 / CH34) (Ralstonia metallidurans)	396	tuf1; tuf2
Q1Q8P2	reviewed	EFTU_PSYCK	Elongation factor Tu (EF-Tu)	tuf1 Pcryo_0425; tuf2 Pcryo_2184	Psychrobacter cryohalolentis (strain ATCC BAA-1226 / DSM 17306 / VKM B-2378 / K5)	396	tuf1; tuf2
Q2IXR2	reviewed	EFTU_RHOP2	Elongation factor Tu (EF-Tu)	tuf1 RPB_2266; tuf2 RPB_2293	Rhodopseudomonas palustris (strain HaA2)	396	tuf1; tuf2
Q2YM08	reviewed	EFTU_BRUA2	Elongation factor Tu (EF-Tu)	tuf1 BAB1_1257; tuf2 BAB1_1271	Brucella abortus (strain 2308)	391	tuf1; tuf2
Q3J8Q0	reviewed	EFTU_NITOC	Elongation factor Tu (EF-Tu)	tuf1 Noc_2326; tuf2 Noc_2338	Nitrosococcus oceani (strain ATCC 19707 / BCRC 17464 / JCM 30415 / NCIMB 11848 / C-107)	396	tuf1; tuf2
Q3YRK7	reviewed	EFTU_EHRCJ	Elongation factor Tu (EF-Tu)	tuf1 Ecaj_0162; tuf2 Ecaj_0614	Ehrlichia canis (strain Jake)	395	tuf1; tuf2
Q4K519	reviewed	EFTU_PSEF5	Elongation factor Tu (EF-Tu)	tuf1 PFL_5584; tuf2 PFL_5597	Pseudomonas fluorescens (strain ATCC BAA-477 / NRRL B-23932 / Pf-5)	397	tuf1; tuf2
Q6N4Q4	reviewed	EFTU_RHOPA	Elongation factor Tu (EF-Tu)	tuf1 tufA RPA3252; tuf2 tuf RPA3283	Rhodopseudomonas palustris (strain ATCC BAA-98 / CGA009)	396	tuf1; tuf2
Q7M7F1	reviewed	EFTU_CHRVO	Elongation factor Tu (EF-Tu)	tuf1 CV_4188; tuf2 CV_4200	Chromobacterium violaceum (strain ATCC 12472 / DSM 30191 / JCM 1249 / NBRC 12614 / NCIMB 9131 / NCTC 9757)	396	tuf1; tuf2
Q877P8	reviewed	EFTU_XYLFT	Elongation factor Tu (EF-Tu)	tufA PD_1996; tufB PD_2009	Xylella fastidiosa (strain Temecula1 / ATCC 700964)	396	tufA; tufB
Q9P9Q9	reviewed	EFTU_XYLFA	Elongation factor Tu (EF-Tu)	tufA XF_2628; tufB XF_2640	Xylella fastidiosa (strain 9a5c)	396	tufA; tufB
P30151	reviewed	EF1B_XENLA	Elongation factor 1-beta (EF-1-beta) (p30)	eef1b	Xenopus laevis (African clawed frog)	227	eef1b
