Entry	Reviewed	Entry name	Protein names	Gene names	Organism	Length	Gene names (primary)
Q9ZEA9	reviewed	CLPB_RICPR	Chaperone protein ClpB	clpB RP036	Rickettsia prowazekii (strain Madrid E)	858	clpB
O35162	reviewed	HSP13_RAT	Heat shock 70 kDa protein 13 (Microsomal stress-70 protein ATPase core) (Stress-70 protein chaperone microsome-associated 60 kDa protein)	Hspa13 Stch	Rattus norvegicus (Rat)	471	Hspa13
O66921	reviewed	DNAJ2_AQUAE	Chaperone protein DnaJ 2	dnaJ2 aq_703	Aquifex aeolicus (strain VF5)	376	dnaJ2
P40170	reviewed	DNAJ1_STRCO	Chaperone protein DnaJ 1	dnaJ1 SCO3669 SCH44.09c	Streptomyces coelicolor (strain ATCC BAA-471 / A3(2) / M145)	399	dnaJ1
P74361	reviewed	CLPB2_SYNY3	Chaperone protein ClpB 2	clpB2 slr1641	Synechocystis sp. (strain PCC 6803 / Kazusa)	872	clpB2
Q02605	reviewed	DNAJ1_MYCLE	Chaperone protein DnaJ 1	dnaJ1 ML2494	Mycobacterium leprae (strain TN)	388	dnaJ1
Q55505	reviewed	DNAJ1_SYNY3	Chaperone protein DnaJ 1	dnaJ1 sll0897	Synechocystis sp. (strain PCC 6803 / Kazusa)	377	dnaJ1
Q56237	reviewed	DNAJ2_THET8	Chaperone protein DnaJ 2	dnaJ2 TTHA1489	Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8)	280	dnaJ2
Q5SLW9	reviewed	DNAJ1_THET8	Chaperone protein DnaJ 1	dnaJ1 TTHA0174	Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8)	350	dnaJ1
Q6NEZ1	reviewed	DNAJ2_CORDI	Chaperone protein DnaJ 2	dnaJ2 DIP2118	Corynebacterium diphtheriae (strain ATCC 700971 / NCTC 13129 / Biotype gravis)	390	dnaJ2
Q7U3T3	reviewed	CLPB2_PARMW	Chaperone protein ClpB 2	clpB2 SYNW2346	Parasynechococcus marenigrum (strain WH8102)	900	clpB2
Q8NLY8	reviewed	DNAJ2_CORGL	Chaperone protein DnaJ 2	dnaJ2 Cgl2798 cg3098	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	395	dnaJ2
Q8NNB4	reviewed	DNAJ1_CORGL	Chaperone protein DnaJ 1	dnaJ1 Cgl2290 cg2515	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	382	dnaJ1
Q8YM56	reviewed	CLPB2_NOSS1	Chaperone protein ClpB 2	clpB2 alr5084	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576)	872	clpB2
Q8ZCS5	reviewed	HSCA_YERPE	Chaperone protein HscA (Hsc66)	hscA YPO2892 y1339 YP_2563	Yersinia pestis	650	hscA
Q9RDD7	reviewed	DNAJ2_STRCO	Chaperone protein DnaJ 2	dnaJ2 SCO2554 SCC77.21c	Streptomyces coelicolor (strain ATCC BAA-471 / A3(2) / M145)	378	dnaJ2
W5JXD7	reviewed	ASPCH_AERSO	ASP external chaperone (ORF2)		Aeromonas sobria	152	
O57476	reviewed	CDC37_CHICK	Hsp90 co-chaperone Cdc37 (Hsp90 chaperone protein kinase-targeting subunit) (p50Cdc37)	CDC37	Gallus gallus (Chicken)	393	CDC37
B0KW86	reviewed	PSMG1_CALJA	Proteasome assembly chaperone 1	PSMG1	Callithrix jacchus (White-tufted-ear marmoset)	288	PSMG1
O13724	reviewed	ZPR1_SCHPO	Zinc finger chaperone zpr1	zpr1 SPAC15A10.04c	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	459	zpr1
P0A549	reviewed	DNAJ1_MYCBO	Chaperone protein DnaJ 1	dnaJ1 BQ2027_MB0360	Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97)	395	dnaJ1
P95257	reviewed	SECBL_MYCTU	SecB-like chaperone Rv1957	secBL Rv1957	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	181	secBL
Q5P3M1	reviewed	DNAJ1_AROAE	Chaperone protein DnaJ 1	dnaJ1 AZOSEA19680 ebA3490	Aromatoleum aromaticum (strain EbN1) (Azoarcus sp. (strain EbN1))	347	dnaJ1
Q6A662	reviewed	DNAJ2_CUTAK	Chaperone protein DnaJ 2	dnaJ2 PPA2038	Cutibacterium acnes (strain DSM 16379 / KPA171202) (Propionibacterium acnes)	380	dnaJ2
Q6A997	reviewed	DNAJ1_CUTAK	Chaperone protein DnaJ 1	dnaJ1 PPA0916	Cutibacterium acnes (strain DSM 16379 / KPA171202) (Propionibacterium acnes)	392	dnaJ1
Q82EU9	reviewed	CLPB1_STRAW	Chaperone protein ClpB 1	clpB1 SAV_4514	Streptomyces avermitilis (strain ATCC 31267 / DSM 46492 / JCM 5070 / NBRC 14893 / NCIMB 12804 / NRRL 8165 / MA-4680)	870	clpB1
Q8DJ40	reviewed	CLPB1_THEVB	Chaperone protein ClpB 1	clpB1 tlr1389	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	871	clpB1
Q8FNF5	reviewed	DNAJ1_COREF	Chaperone protein DnaJ 1	dnaJ1 CE2189	Corynebacterium efficiens (strain DSM 44549 / YS-314 / AJ 12310 / JCM 11189 / NBRC 100395)	378	dnaJ1
Q8YUL9	reviewed	CLPB1_NOSS1	Chaperone protein ClpB 1	clpB1 alr2322	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576)	880	clpB1
O52164	reviewed	DNAJ2_STRAL	Chaperone protein DnaJ 2	dnaJ2	Streptomyces albus G	379	dnaJ2
P63967	reviewed	DNAJ2_MYCBO	Chaperone protein DnaJ 2	dnaJ2 BQ2027_MB2394C	Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97)	382	dnaJ2
P9WNV6	reviewed	DNAJ2_MYCTO	Chaperone protein DnaJ 2	dnaJ2 MT2442	Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh)	382	dnaJ2
Q49762	reviewed	DNAJ2_MYCLE	Chaperone protein DnaJ 2	dnaJ2 ML0625 B1937_F2_56	Mycobacterium leprae (strain TN)	378	dnaJ2
Q5YNI2	reviewed	DNAJ2_NOCFA	Chaperone protein DnaJ 2	dnaJ2 NFA_54070	Nocardia farcinica (strain IFM 10152)	385	dnaJ2
Q73T77	reviewed	DNAJ2_MYCPA	Chaperone protein DnaJ 2	dnaJ2 MAP_3842	Mycolicibacterium paratuberculosis (strain ATCC BAA-968 / K-10) (Mycobacterium paratuberculosis)	392	dnaJ2
Q82BY4	reviewed	DNAJ2_STRAW	Chaperone protein DnaJ 2	dnaJ2 SAV_5570	Streptomyces avermitilis (strain ATCC 31267 / DSM 46492 / JCM 5070 / NBRC 14893 / NCIMB 12804 / NRRL 8165 / MA-4680)	378	dnaJ2
O67623	reviewed	DNAJ1_AQUAE	Chaperone protein DnaJ 1	dnaJ1 aq_1735	Aquifex aeolicus (strain VF5)	364	dnaJ1
P9WNV8	reviewed	DNAJ1_MYCTO	Chaperone protein DnaJ 1	dnaJ1 MT0367	Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh)	395	dnaJ1
Q5P1H7	reviewed	DNAJ2_AROAE	Chaperone protein DnaJ 2	dnaJ2 AZOSEA27120 ebA4793	Aromatoleum aromaticum (strain EbN1) (Azoarcus sp. (strain EbN1))	376	dnaJ2
Q5YZX0	reviewed	DNAJ1_NOCFA	Chaperone protein DnaJ 1	dnaJ1 NFA_14260	Nocardia farcinica (strain IFM 10152)	384	dnaJ1
Q6NG14	reviewed	DNAJ1_CORDI	Chaperone protein DnaJ 1	dnaJ1 DIP1720	Corynebacterium diphtheriae (strain ATCC 700971 / NCTC 13129 / Biotype gravis)	375	dnaJ1
Q7U637	reviewed	CLPB1_PARMW	Chaperone protein ClpB 1	clpB1 SYNW1503	Parasynechococcus marenigrum (strain WH8102)	862	clpB1
Q826F2	reviewed	CLPB2_STRAW	Chaperone protein ClpB 2	clpB2 SAV_7241	Streptomyces avermitilis (strain ATCC 31267 / DSM 46492 / JCM 5070 / NBRC 14893 / NCIMB 12804 / NRRL 8165 / MA-4680)	879	clpB2
Q8DG71	reviewed	CLPB2_THEVB	Chaperone protein ClpB 2	clpB2 tll2453	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	887	clpB2
Q8FM80	reviewed	DNAJ2_COREF	Chaperone protein DnaJ 2	dnaJ2 CE2627	Corynebacterium efficiens (strain DSM 44549 / YS-314 / AJ 12310 / JCM 11189 / NBRC 100395)	395	dnaJ2
O34209	reviewed	CLPB2_SYNE7	Chaperone protein ClpB 2	clpB2 Synpcc7942_0637	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	895	clpB2
P0DPD3	reviewed	FLIS_CAMJ8	Flagellar secretion chaperone FliS	fliS C8J_0510	Campylobacter jejuni subsp. jejuni serotype O:6 (strain 81116 / NCTC 11828)	128	fliS
P73097	reviewed	DNAJ2_SYNY3	Chaperone protein DnaJ 2	dnaJ2 sll1933	Synechocystis sp. (strain PCC 6803 / Kazusa)	307	dnaJ2
P74459	reviewed	CLPB1_SYNY3	Chaperone protein ClpB 1	clpB1 slr0156	Synechocystis sp. (strain PCC 6803 / Kazusa)	898	clpB1
Q73XZ6	reviewed	DNAJ1_MYCPA	Chaperone protein DnaJ 1	dnaJ1 MAP_2162c	Mycolicibacterium paratuberculosis (strain ATCC BAA-968 / K-10) (Mycobacterium paratuberculosis)	381	dnaJ1
Q82EX7	reviewed	DNAJ1_STRAW	Chaperone protein DnaJ 1	dnaJ1 SAV_4486	Streptomyces avermitilis (strain ATCC 31267 / DSM 46492 / JCM 5070 / NBRC 14893 / NCIMB 12804 / NRRL 8165 / MA-4680)	396	dnaJ1
Q876N3	reviewed	SSB1_CANGA	Ribosome-associated molecular chaperone SSB (EC 3.6.4.10) (Heat shock protein SSB) (Hsp70 chaperone Ssb)	SSB1 CAGL0C05379g; SSB2 CAGL0K04741g	Candida glabrata (strain ATCC 2001 / BCRC 20586 / JCM 3761 / NBRC 0622 / NRRL Y-65 / CBS 138) (Yeast) (Nakaseomyces glabratus)	613	SSB1; SSB2
P87222	reviewed	SSB1_CANAW	Ribosome-associated molecular chaperone SSB1 (EC 3.6.4.10) (Heat shock protein SSB1) (Hsp70 chaperone Ssb)	SSB1 HSP70B CAWG_02101	Candida albicans (strain WO-1) (Yeast)	613	SSB1
G0SCU5	reviewed	SSB1_CHATD	Ribosome-associated molecular chaperone SSB1 (EC 3.6.4.10) (Heat shock protein SSB1) (Hsp70 chaperone Ssb)	SSB1 CTHT_0058460	Chaetomium thermophilum (strain DSM 1495 / CBS 144.50 / IMI 039719) (Thermochaetoides thermophila)	614	SSB1
P41770	reviewed	SSB1_KLUMA	Ribosome-associated molecular chaperone SSB1 (EC 3.6.4.10) (Heat shock protein SSB1) (Hsp70 chaperone Ssb)	SSB1	Kluyveromyces marxianus (Yeast) (Candida kefyr)	613	SSB1
Q707W3	reviewed	SSB1_NAKDE	Ribosome-associated molecular chaperone SSB1 (EC 3.6.4.10) (Heat shock protein SSB1) (Hsp70 chaperone Ssb)	SSB1	Nakaseomyces delphensis (Yeast) (Kluyveromyces delphensis)	613	SSB1
Q6CQ83	reviewed	SSB1_KLULA	Ribosome-associated molecular chaperone SSB1 (EC 3.6.4.10) (Heat shock protein SSB1) (Hsp70 chaperone Ssb)	SSB1 KLLA0D19041g	Kluyveromyces lactis (strain ATCC 8585 / CBS 2359 / DSM 70799 / NBRC 1267 / NRRL Y-1140 / WM37) (Yeast) (Candida sphaerica)	613	SSB1
Q707X3	reviewed	SSB1_ZYGRC	Ribosome-associated molecular chaperone SSB1 (EC 3.6.4.10) (Heat shock protein SSB1) (Hsp70 chaperone Ssb)	SSB1 ZYRO0C10450g	Zygosaccharomyces rouxii (strain ATCC 2623 / CBS 732 / NBRC 1130 / NCYC 568 / NRRL Y-229) (Candida mogii)	613	SSB1
O84944	reviewed	SSEA_SALTY	Type III secretion system chaperone SseA (T3SS chaperone SseA) (Secretion system effector A)	sseA STM1397	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	108	sseA
O13754	reviewed	CNS1_SCHPO	Hsp70/Hsp90 co-chaperone cns1	cns1 SPAC17A2.04c	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	358	cns1
Q9P7Z7	reviewed	COX17_SCHPO	Cytochrome c oxidase copper chaperone	cox17 SPBC26H8.14c	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	70	cox17
Q5R6F1	reviewed	MESD_PONAB	LRP chaperone MESD (LDLR chaperone MESD) (Mesoderm development candidate 2) (Mesoderm development protein)	MESD MESDC2	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	234	MESD
Q8ZCS4	reviewed	HSCB_YERPE	Co-chaperone protein HscB (Hsc20)	hscB YPO2893 y1338 YP_2562	Yersinia pestis	174	hscB
Q5ZKK4	reviewed	MESD_CHICK	LRP chaperone MESD (LDLR chaperone MESD) (Mesoderm development candidate 2) (Mesoderm development protein)	mesd mesdc2 RCJMB04_10e14	Gallus gallus (Chicken)	220	mesd
Q6BZU2	reviewed	CCS1_YARLI	Superoxide dismutase 1 copper chaperone	CCS1 YALI0F30877g	Yarrowia lipolytica (strain CLIB 122 / E 150) (Yeast) (Candida lipolytica)	234	CCS1
Q6J3Q7	reviewed	COX17_CANLF	Cytochrome c oxidase copper chaperone	COX17	Canis lupus familiaris (Dog) (Canis familiaris)	63	COX17
Q8KA87	reviewed	CLPB2_CHLTE	Probable chaperone protein ClpB 2	clpB2 CT2281	Chlorobaculum tepidum (strain ATCC 49652 / DSM 12025 / NBRC 103806 / TLS) (Chlorobium tepidum)	442	clpB2
Q9GPH3	reviewed	ATFC_BOMMO	Activating transcription factor of chaperone	ATFC ATF	Bombyx mori (Silk moth)	236	ATFC
Q6BK66	reviewed	CCS1_DEBHA	Superoxide dismutase 1 copper chaperone	CCS1 DEHA2F24486g	Debaryomyces hansenii (strain ATCC 36239 / CBS 767 / BCRC 21394 / JCM 1990 / NBRC 0083 / IGC 2968) (Yeast) (Torulaspora hansenii)	250	CCS1
Q6FU61	reviewed	CCS1_CANGA	Superoxide dismutase 1 copper chaperone	CCS1 CAGL0F06017g	Candida glabrata (strain ATCC 2001 / BCRC 20586 / JCM 3761 / NBRC 0622 / NRRL Y-65 / CBS 138) (Yeast) (Nakaseomyces glabratus)	239	CCS1
Q75DD6	reviewed	CCS1_EREGS	Superoxide dismutase 1 copper chaperone	CCS1 ABR091C	Eremothecium gossypii (strain ATCC 10895 / CBS 109.51 / FGSC 9923 / NRRL Y-1056) (Yeast) (Ashbya gossypii)	238	CCS1
Q9HDY7	reviewed	SCM3_SCHPO	CENP-A histone chaperone scm3	scm3 SPAPB1A10.02	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	336	scm3
Q47840	reviewed	COPZ_ENTHA	Copper chaperone CopZ (Activator of copYZAB)	copZ EHR_09080	Enterococcus hirae (strain ATCC 9790 / DSM 20160 / JCM 8729 / LMG 6399 / NBRC 3181 / NCIMB 6459 / NCDO 1258 / NCTC 12367 / WDCM 00089 / R)	69	copZ
P81045	reviewed	COX17_PIG	Cytochrome c oxidase copper chaperone (Dopuin)	COX17	Sus scrofa (Pig)	62	COX17
Q10239	reviewed	CHZ1_SCHPO	Histone H2A.Z-specific chaperone chz1	chz1 SPAC4G9.06c	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	113	chz1
A4IGI5	reviewed	NACHO_XENTR	Novel acetylcholine receptor chaperone (Transmembrane protein 35A)	tmem35a nacho tmem35	Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)	162	tmem35a
Q4R5F4	reviewed	NACHO_MACFA	Novel acetylcholine receptor chaperone (Transmembrane protein 35A)	TMEM35A NACHO TMEM35 QnpA-14372	Macaca fascicularis (Crab-eating macaque) (Cynomolgus monkey)	167	TMEM35A
B1VTI4	reviewed	GRIE_STRGG	Copper chaperone GriE (Grixazone biosynthesis protein E)	griE SGR_4245	Streptomyces griseus subsp. griseus (strain JCM 4626 / NBRC 13350)	129	griE
Q9P6Q3	reviewed	BCS1_SCHPO	Probable mitochondrial chaperone bcs1 (BCS1-like protein)	SPAC644.07	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	449	
P26926	reviewed	CAF1M_YERPE	Chaperone protein caf1M (Capsule protein fraction 1)	caf1M YPMT1.82 Y1098 YP_pMT084	Yersinia pestis	258	caf1M
Q4PBU8	reviewed	ASF1_USTMA	Histone chaperone ASF1 (Anti-silencing function protein 1)	ASF1 UMAG_02415	Ustilago maydis (strain 521 / FGSC 9021) (Corn smut fungus)	174	ASF1
Q56973	reviewed	YSCB_YERPE	Chaperone protein YscB (Yop proteins translocation protein B)	yscB YPCD1.51 y5027 y0030 YP_pCD32	Yersinia pestis	137	yscB
O59739	reviewed	BAG1B_SCHPO	BAG family molecular chaperone regulator 1B (BAG-1B)	bag102 bag1-b SPBC530.03c	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	206	bag102
P0CM26	reviewed	ASF1_CRYNJ	Histone chaperone ASF1 (Anti-silencing function protein 1)	ASF1 CNA00750	Cryptococcus neoformans var. neoformans serotype D (strain JEC21 / ATCC MYA-565) (Filobasidiella neoformans)	206	ASF1
Q5RBD9	reviewed	TBCE_PONAB	Tubulin-specific chaperone E (Tubulin-folding cofactor E)	TBCE	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	527	TBCE
Q6CI62	reviewed	ASF1_YARLI	Histone chaperone ASF1 (Anti-silencing function protein 1)	ASF1 YALI0A01375g	Yarrowia lipolytica (strain CLIB 122 / E 150) (Yeast) (Candida lipolytica)	265	ASF1
Q759F6	reviewed	ASF1_EREGS	Histone chaperone ASF1 (Anti-silencing function protein 1)	ASF1 ADR320C	Eremothecium gossypii (strain ATCC 10895 / CBS 109.51 / FGSC 9923 / NRRL Y-1056) (Yeast) (Ashbya gossypii)	276	ASF1
Q6FL84	reviewed	ASF1_CANGA	Histone chaperone ASF1 (Anti-silencing function protein 1)	ASF1 CAGL0L05412g	Candida glabrata (strain ATCC 2001 / BCRC 20586 / JCM 3761 / NBRC 0622 / NRRL Y-65 / CBS 138) (Yeast) (Nakaseomyces glabratus)	305	ASF1
O60125	reviewed	BAG1A_SCHPO	BAG family molecular chaperone regulator 1A (BAG-1A)	bag101 bag1 bag1-a SPBC16G5.11c	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	195	bag101
P0C2M8	reviewed	YSCB_YEREN	Chaperone protein YscB (Yop proteins translocation protein B)	yscB	Yersinia enterocolitica	137	yscB
P0CM27	reviewed	ASF1_CRYNB	Histone chaperone ASF1 (Anti-silencing function protein 1)	ASF1 CNBA0730	Cryptococcus neoformans var. neoformans serotype D (strain B-3501A) (Filobasidiella neoformans)	208	ASF1
Q2UKV7	reviewed	ASF1_ASPOR	Histone chaperone asf1 (Anti-silencing function protein 1)	asf1 AO090003000656	Aspergillus oryzae (strain ATCC 42149 / RIB 40) (Yellow koji mold)	285	asf1
Q59MV1	reviewed	ASF1_CANAL	Histone chaperone ASF1 (Anti-silencing function protein 1)	ASF1 CAALFM_CR07860CA CaO19.11200 CaO19.3715	Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)	247	ASF1
Q4WXX5	reviewed	ASF1_ASPFU	Histone chaperone asf1 (Anti-silencing function protein 1)	asf1 AFUA_3G11030	Aspergillus fumigatus (strain ATCC MYA-4609 / CBS 101355 / FGSC A1100 / Af293) (Neosartorya fumigata)	282	asf1
Q5U508	reviewed	TBCE_XENLA	Tubulin-specific chaperone E (Tubulin-folding cofactor E)	tbce	Xenopus laevis (African clawed frog)	522	tbce
A0A0D2XVZ5	reviewed	DNJ1_FUSO4	Tetratricopeptide repeat and J domain-containing co-chaperone DNJ1	DNJ1 FOXG_08159	Fusarium oxysporum f. sp. lycopersici (strain 4287 / CBS 123668 / FGSC 9935 / NRRL 34936) (Fusarium vascular wilt of tomato)	521	DNJ1
A6ZRN4	reviewed	RT106_YEAS7	Histone chaperone RTT106 (Regulator of Ty1 transposition protein 106)	RTT106 SCY_4595	Saccharomyces cerevisiae (strain YJM789) (Baker's yeast)	455	RTT106
Q01725	reviewed	LIFO_PSEAE	Lipase chaperone (Lipase foldase) (Lipase helper protein) (Lipase modulator)	lifO lipB lipH PA2863	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	340	lifO
J9VKM5	reviewed	DNJ1_CRYNH	Tetratricopeptide repeat and J domain-containing co-chaperone DNJ1	DNJ1 CNAG_01347	Cryptococcus neoformans var. grubii serotype A (strain H99 / ATCC 208821 / CBS 10515 / FGSC 9487) (Filobasidiella neoformans var. grubii)	522	DNJ1
Q5R5J7	reviewed	TBCC_PONAB	Tubulin-specific chaperone C (Tubulin-folding cofactor C) (CFC)	TBCC	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	346	TBCC
Q7S1X9	reviewed	ASF1_NEUCR	Histone chaperone asf-1 (Anti-silencing function protein 1)	asf-1 NCU09436	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	271	asf-1
Q8EFF7	reviewed	HTPG_SHEON	Chaperone protein HtpG (Heat shock protein HtpG) (High temperature protein G)	htpG SO_2016	Shewanella oneidensis (strain MR-1)	637	htpG
P83617	reviewed	BIP_ASPKA	Endoplasmic reticulum chaperone BiP (EC 3.6.4.10) (Immunoglobulin heavy chain-binding protein homolog) (BiP)	bipA	Aspergillus kawachii (White koji mold) (Aspergillus awamori var. kawachi)	672	bipA
Q89CK8	reviewed	HTPG_BRADU	Chaperone protein HtpG (Heat shock protein HtpG) (High temperature protein G)	htpG bll7789	Bradyrhizobium diazoefficiens (strain JCM 10833 / BCRC 13528 / IAM 13628 / NBRC 14792 / USDA 110)	625	htpG
Q8P855	reviewed	HTPG_XANCP	Chaperone protein HtpG (Heat shock protein HtpG) (High temperature protein G)	htpG XCC2393	Xanthomonas campestris pv. campestris (strain ATCC 33913 / DSM 3586 / NCPPB 528 / LMG 568 / P 25)	634	htpG
P22010	reviewed	BIP_KLULA	Endoplasmic reticulum chaperone BiP (EC 3.6.4.10) (Immunoglobulin heavy chain-binding protein homolog) (BiP)	GRP78 BIP KLLA0D09559g	Kluyveromyces lactis (strain ATCC 8585 / CBS 2359 / DSM 70799 / NBRC 1267 / NRRL Y-1140 / WM37) (Yeast) (Candida sphaerica)	679	GRP78
P22359	reviewed	HTPG_VIBCH	Chaperone protein HtpG (Heat shock protein HtpG) (High temperature protein G)	htpG VC_0985	Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961)	635	htpG
P44516	reviewed	HTPG_HAEIN	Chaperone protein HtpG (Heat shock protein HtpG) (High temperature protein G)	htpG HI_0104	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	626	htpG
P58480	reviewed	HTPG_SALTY	Chaperone protein HtpG (Heat shock protein HtpG) (High temperature protein G)	htpG STM0487	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	624	htpG
P58481	reviewed	HTPG_STRCO	Chaperone protein HtpG (Heat shock protein HtpG) (High temperature protein G)	htpG SCO7516 SCBAC25F8.08	Streptomyces coelicolor (strain ATCC BAA-471 / A3(2) / M145)	638	htpG
P9WMJ7	reviewed	HTPG_MYCTU	Chaperone protein HtpG (Heat shock protein HtpG) (High temperature protein G)	htpG Rv2299c MTCY339.11	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	647	htpG
Q7NYF6	reviewed	HTPG_CHRVO	Chaperone protein HtpG (Heat shock protein HtpG) (High temperature protein G)	htpG hptG CV_1318	Chromobacterium violaceum (strain ATCC 12472 / DSM 30191 / JCM 1249 / NBRC 12614 / NCIMB 9131 / NCTC 9757)	631	htpG
Q83EL0	reviewed	HTPG_COXBU	Chaperone protein HtpG (Heat shock protein HtpG) (High temperature protein G)	htpG CBU_0309	Coxiella burnetii (strain RSA 493 / Nine Mile phase I)	633	htpG
Q8A9B8	reviewed	HTPG_BACTN	Chaperone protein HtpG (Heat shock protein HtpG) (High temperature protein G)	htpG BT_0897	Bacteroides thetaiotaomicron (strain ATCC 29148 / DSM 2079 / JCM 5827 / CCUG 10774 / NCTC 10582 / VPI-5482 / E50)	681	htpG
Q8RGH4	reviewed	HTPG_FUSNN	Chaperone protein HtpG (Heat shock protein HtpG) (High temperature protein G)	htpG FN0321	Fusobacterium nucleatum subsp. nucleatum (strain ATCC 25586 / DSM 15643 / BCRC 10681 / CIP 101130 / JCM 8532 / KCTC 2640 / LMG 13131 / VPI 4355)	607	htpG
Q9HG01	reviewed	BIP_PICAN	Endoplasmic reticulum chaperone BiP (EC 3.6.4.10) (Immunoglobulin heavy chain-binding protein homolog) (BiP)	BiP	Pichia angusta (Yeast) (Hansenula polymorpha)	665	BiP
P56116	reviewed	HTPG_HELPY	Chaperone protein HtpG (Heat shock protein HtpG) (High temperature protein G)	htpG HP_0210	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	621	htpG
Q6BZH1	reviewed	BIP_DEBHA	Endoplasmic reticulum chaperone BiP (EC 3.6.4.10) (Immunoglobulin heavy chain-binding protein homolog) (BiP)	KAR2 DEHA2A01364g	Debaryomyces hansenii (strain ATCC 36239 / CBS 767 / BCRC 21394 / JCM 1990 / NBRC 0083 / IGC 2968) (Yeast) (Torulaspora hansenii)	683	KAR2
Q728G0	reviewed	HTPG_DESVH	Chaperone protein HtpG (Heat shock protein HtpG) (High temperature protein G)	htpG DVU_2643	Desulfovibrio vulgaris (strain ATCC 29579 / DSM 644 / NCIMB 8303 / VKM B-1760 / Hildenborough)	637	htpG
Q9I3C5	reviewed	HTPG_PSEAE	Chaperone protein HtpG (Heat shock protein HtpG) (High temperature protein G)	htpG PA1596	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	634	htpG
A5I3B0	reviewed	HTPG_CLOBH	Chaperone protein HtpG (Heat shock protein HtpG) (High temperature protein G)	htpG CBO1985 CLC_1931	Clostridium botulinum (strain Hall / ATCC 3502 / NCTC 13319 / Type A)	626	htpG
P42555	reviewed	HTPG_BORBU	Chaperone protein HtpG (Heat shock protein HtpG) (High temperature protein G)	htpG BB_0560	Borreliella burgdorferi (strain ATCC 35210 / DSM 4680 / CIP 102532 / B31) (Borrelia burgdorferi)	616	htpG
P58482	reviewed	HTPG_YERPE	Chaperone protein HtpG (Heat shock protein HtpG) (High temperature protein G)	htpG YPO3119 y1064 YP_0811	Yersinia pestis	622	htpG
P59769	reviewed	BIP_ASPAW	Endoplasmic reticulum chaperone BiP (EC 3.6.4.10) (Immunoglobulin heavy chain-binding protein homolog) (BiP)	bipA bip	Aspergillus awamori (Black koji mold)	672	bipA
P61185	reviewed	HTPG_GEOSL	Chaperone protein HtpG (Heat shock protein HtpG) (High temperature protein G)	htpG GSU2390	Geobacter sulfurreducens (strain ATCC 51573 / DSM 12127 / PCA)	650	htpG
P9WP73	reviewed	HEMW_MYCTU	Heme chaperone HemW (Oxygen-independent coproporphyrinogen-III oxidase-like protein Rv2388c)	hemW hemN Rv2388c MTCY253.33	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	390	hemW
