Source database	Reference DB	Reference ID	interaction detection name	interaction detection reference DB	interaction detection reference ID	Protein 1 confidence unit	Protein 1 confidence value	Protein 1 is overexpressed	Protein 1 is tagged	Protein 1 fullName	Protein 1 shortName	Protein 1 organism	Protein 1 xref DB	Protein 1 xref ID	Protein 2 confidence unit	Protein 2 confidence value	Protein 2 is overexpressed	Protein 2 is tagged	Protein 2 fullName	Protein 2 shortName	Protein 2 organism	Protein 2 xref DB	Protein 2 xref ID
MIPS	PubMed	9418880	coip: coimmunoprecipitation	MI	0019	boolean	1	false	false	EIF-4G2; Translation initiation factor 4G-II (eIF4GII; eukaryotic protein synthesis initiation factor eIF4G2)	409	9606	SP	O43432	boolean	0	false	false	EIF-3; Translation initiation factor 3 (eIF3; eukaryotic protein synthesis initiation factor eIF3)	413	9606	TREMBL	-
MIPS	PubMed	9418880	coip: coimmunoprecipitation	MI	0019	boolean	1	false	false	EIF-4G1; Translation initiation factor 4G-I (eIF4GI; eukaryotic protein synthesis initiation factor eIF4G1)	410	9606	SP	O43177	boolean	0	false	false	EIF-4A; Translation initiation factor 4A (eIF4A; eukaryotic protein synthesis initiation factor eIF4A)	412	9606	SP	P04765 (eIF4A1) or sp
MIPS	PubMed	9418880	coip: coimmunoprecipitation	MI	0019	boolean	1	false	false	EIF-4G1; Translation initiation factor 4G-I (eIF4GI; eukaryotic protein synthesis initiation factor eIF4G1)	410	9606	SP	O43177	boolean	0	false	false	EIF-3; Translation initiation factor 3 (eIF3; eukaryotic protein synthesis initiation factor eIF3)	413	9606	TREMBL	-
MIPS	PubMed	9418880	copurification	MI	0025	boolean	1	false	false	EIF-4G1; Translation initiation factor 4G-I (eIF4GI; eukaryotic protein synthesis initiation factor eIF4G1)	410	9606	SP	O43177	boolean	1	false	false	EIF-4E; Translation initiation factor 4E (eIF4E; mRNA cap-binding protein)	411	9606	SP	P06730
MIPS	PubMed	9418880	copurification	MI	0025	boolean	1	false	false	EIF-4G2; Translation initiation factor 4G-II (eIF4GII; eukaryotic protein synthesis initiation factor eIF4G2)	409	9606	SP	O43432	boolean	1	false	false	EIF-4E; Translation initiation factor 4E (eIF4E; mRNA cap-binding protein)	411	9606	SP	P06730
MIPS	PubMed	10197586	coip: coimmunoprecipitation	MI	0019	boolean	0	false	false	PAX5; paired box protein Pax-5	414	9606	SP	Q02548	boolean	0	false	false	TBP;TFIID;TF2D; transcription initiation factor TFIID	415	9606	SP	P20226
MIPS	PubMed	10197586	coip: coimmunoprecipitation	MI	0019	boolean	0	false	false	PAX5; paired box protein Pax-5	414	9606	SP	Q02548	boolean	0	false	false	RB1; retinoblastoma-associated protein RB (retinoblastoma susceptibility protein)	40	9606	SP	P06400
MIPS	PubMed	9418902	two hybrid	MI	0018	boolean	1	false	false	TNFRSF9;ILA;LY63;CD137;CD157; Tumor necrosis factor (TNF)-nerve growth factor (NGF) receptor 4-1BB (tumor necrosis factor receptor superfamily member 9; 4-1BB ligand receptor; T-cell antigen 4-1BB)	417	10090	SP	P20334	boolean	0	false	false	TRAF2;TRAP3; TNF receptor associated factor 2 (TRAF2; tumor necrosis factor type 2 receptor associated protein 3)	159	9606	SP	Q12933
MIPS	PubMed	9418902	two hybrid	MI	0018	boolean	1	false	false	TNFRSF4;TXGP1;OX40; Tumor necrosis factor (TNF)-nerve growth factor (NGF) receptor Ox40 (tumor necrosis factor receptor superfamily member 4; OX40L receptor; OX40 antigen)	418	10090	SP	P47741	boolean	0	false	false	TRAF2;TRAP3; TNF receptor associated factor 2 (TRAF2; tumor necrosis factor type 2 receptor associated protein 3)	159	9606	SP	Q12933
MIPS	PubMed	9418902	coip: coimmunoprecipitation	MI	0019	boolean	1	false	false	TNFRSF9;ILA;LY63;CD137;CD157; Tumor necrosis factor (TNF)-nerve growth factor (NGF) receptor 4-1BB (tumor necrosis factor receptor superfamily member 9; 4-1BB ligand receptor; T-cell antigen 4-1BB)	417	10090	SP	P20334	boolean	0	false	false	TRAF2;TRAP3; TNF receptor associated factor 2 (TRAF2; tumor necrosis factor type 2 receptor associated protein 3)	159	9606	SP	Q12933
MIPS	PubMed	9418902	coip: coimmunoprecipitation	MI	0019	boolean	1	false	false	TNFRSF4;TXGP1;OX40; Tumor necrosis factor (TNF)-nerve growth factor (NGF) receptor Ox40 (tumor necrosis factor receptor superfamily member 4; OX40L receptor; OX40 antigen)	418	10090	SP	P47741	boolean	0	false	false	TRAF2;TRAP3; TNF receptor associated factor 2 (TRAF2; tumor necrosis factor type 2 receptor associated protein 3)	159	9606	SP	Q12933
MIPS	PubMed	9418902	two hybrid	MI	0018	boolean	1	false	false	TNFRSF9;ILA;LY63;CD137;CD157; Tumor necrosis factor (TNF)-nerve growth factor (NGF) receptor 4-1BB (tumor necrosis factor receptor superfamily member 9; 4-1BB ligand receptor; T-cell antigen 4-1BB)	417	10090	SP	P20334	boolean	1	false	false	TRAF1;EBI6; TNF receptor associated factor 1 (TRAF1; Epstein-Barr virus-induced protein 6)	420	9606	SP	Q13077
MIPS	PubMed	9418902	two hybrid	MI	0018	boolean	1	false	false	TNFRSF9;ILA;LY63;CD137;CD157; Tumor necrosis factor (TNF)-nerve growth factor (NGF) receptor 4-1BB (tumor necrosis factor receptor superfamily member 9; 4-1BB ligand receptor; T-cell antigen 4-1BB)	417	10090	SP	P20334	boolean	0	false	false	TRAF2;TRAP3; TNF receptor associated factor 2 (TRAF2; tumor necrosis factor type 2 receptor associated protein 3)	159	9606	SP	Q12933
MIPS	PubMed	9418902	two hybrid	MI	0018	boolean	1	false	false	TNFRSF4;TXGP1;OX40; Tumor necrosis factor (TNF)-nerve growth factor (NGF) receptor Ox40 (tumor necrosis factor receptor superfamily member 4; OX40L receptor; OX40 antigen)	418	10090	SP	P47741	boolean	0	false	false	TRAF2;TRAP3; TNF receptor associated factor 2 (TRAF2; tumor necrosis factor type 2 receptor associated protein 3)	159	9606	SP	Q12933
MIPS	PubMed	9418902	two hybrid	MI	0018	boolean	1	false	false	TNFRSF4;TXGP1;OX40; Tumor necrosis factor (TNF)-nerve growth factor (NGF) receptor Ox40 (tumor necrosis factor receptor superfamily member 4; OX40L receptor; OX40 antigen)	418	10090	SP	P47741	boolean	1	false	false	TRAF3;CRAF1;CAP1; TNF receptor associated factor 3 (TRAF3; CD40 receptor associated factor 1; LMP1 associated protein)	421	9606	SP	Q13114
MIPS	PubMed	9418902	two hybrid	MI	0018	boolean	1	false	false	TNFRSF4;TXGP1;OX40; Tumor necrosis factor (TNF)-nerve growth factor (NGF) receptor Ox40 (tumor necrosis factor receptor superfamily member 4; OX40L receptor; OX40 antigen)	418	10090	SP	P47741	boolean	1	false	false	TRAF1;EBI6; TNF receptor associated factor 1 (TRAF1; Epstein-Barr virus-induced protein 6)	420	9606	SP	Q13077
MIPS	PubMed	10196099	coip: coimmunoprecipitation	MI	0019	boolean	0	false	false	TNFRSF6;APT1;FAS;FAS1; tumor necrosis factor receptor superfamily member 6 (CD95) (Apo-1 antigen)	422	9606	SP	P25445	boolean	0	false	false	CASP8;MCH5; caspase-8 precursor;  ICE-like apoptotic protease 5;  MORT1-associated CED-3 homolog; apoptotic cysteine protease; apoptotic protease Mch-5	423	9606	SP	Q14790
MIPS	PubMed	10196099	coip: coimmunoprecipitation	MI	0019	boolean	0	false	false	TNFRSF6;APT1;FAS;FAS1; tumor necrosis factor receptor superfamily member 6 (CD95) (Apo-1 antigen)	422	9606	SP	P25445	boolean	0	false	false	FADD;MORT1; FADD protein	424	9606	SP	Q13158
MIPS	PubMed	10194762	copurification	MI	0025	boolean	0	false	false	STAT5A;STAT5; signal transducer and activator of transcription 5A	425	9606	SP	P42229	boolean	0	false	false	MAPK3;PRKM3;ERK1 or MAPK1;PRKM1;ERK2; extracellular signal-regulated kinase 1 or 2	426	9606	SP	P27361 (ERK1) or sp
MIPS	PubMed	10194762	coip: coimmunoprecipitation	MI	0019	boolean	0	false	false	MAPK3;PRKM3;ERK1 or MAPK1;PRKM1;ERK2; extracellular signal-regulated kinase 1 or 2	426	9606	SP	P27361 (ERK1) or sp	boolean	0	false	false	STAT5A;STAT5; signal transducer and activator of transcription 5A	425	9606	SP	P42229
MIPS	PubMed	10194762	coip: coimmunoprecipitation	MI	0019	boolean	0	false	false	MAPK3;PRKM3;ERK1 or MAPK1;PRKM1;ERK2; extracellular signal-regulated kinase 1 or 2	426	9606	SP	P27361 (ERK1) or sp	boolean	0	false	false	STAT5A;STAT5; signal transducer and activator of transcription 5A	425	9606	SP	P42229
MIPS	PubMed	10189366	two hybrid	MI	0018	boolean	1	false	false	EPB41;E41; protein 4.1 (4.1R)	427	9606	SP	P11171	boolean	0	false	false	; NuMA protein	428	9606	SP	Q14980 (z11583) or sp
MIPS	PubMed	10189366	two hybrid	MI	0018	boolean	1	false	false	EPB41;E41; protein 4.1 (4.1R)	427	9606	SP	P11171	boolean	0	false	false	; NuMA protein	428	9606	SP	Q14980 (z11583) or sp
MIPS	PubMed	10189366	two hybrid	MI	0018	boolean	1	false	false	EPB41;E41; protein 4.1 (4.1R)	427	9606	SP	P11171	boolean	0	false	false	; NuMA protein	428	9606	SP	Q14980 (z11583) or sp
MIPS	PubMed	10189366	two hybrid	MI	0018	boolean	1	false	false	EPB41;E41; protein 4.1 (4.1R)	427	9606	SP	P11171	boolean	0	false	false	; NuMA protein	428	9606	SP	Q14980 (z11583) or sp
MIPS	PubMed	10189366	copurification	MI	0025	boolean	1	false	false	EPB41;E41; protein 4.1 (4.1R)	427	9606	SP	P11171	boolean	0	false	false	; NuMA protein	428	9606	SP	Q14980 (z11583) or sp
MIPS	PubMed	10189366	copurification	MI	0025	boolean	1	false	false	EPB41;E41; protein 4.1 (4.1R)	427	9606	SP	P11171	boolean	0	false	false	; NuMA protein	428	9606	SP	Q14980 (z11583) or sp
MIPS	PubMed	10189366	copurification	MI	0025	boolean	1	false	false	EPB41;E41; protein 4.1 (4.1R)	427	9606	SP	P11171	boolean	0	false	false	; NuMA protein	428	9606	SP	Q14980 (z11583) or sp
MIPS	PubMed	10189366	copurification	MI	0025	boolean	1	false	false	EPB41;E41; protein 4.1 (4.1R)	427	9606	SP	P11171	boolean	0	false	false	; NuMA protein	428	9606	SP	Q14980 (z11583) or sp
MIPS	PubMed	10189366	copurification	MI	0025	boolean	1	false	false	EPB41;E41; protein 4.1 (4.1R)	427	9606	SP	P11171	boolean	0	false	false	; NuMA protein	428	9606	SP	Q14980 (z11583) or sp
MIPS	PubMed	10189366	coip: coimmunoprecipitation	MI	0019	boolean	1	false	false	EPB41;E41; protein 4.1 (4.1R)	427	9606	SP	P11171	boolean	0	false	false	; NuMA protein	428	9606	SP	Q14980 (z11583) or sp
MIPS	PubMed	10189366	coip: coimmunoprecipitation	MI	0019	boolean	0	false	false	; NuMA protein	428	9606	SP	Q14980 (z11583) or sp	boolean	1	false	false	EPB41;E41; protein 4.1 (4.1R)	427	9606	SP	P11171
MIPS	PubMed	10093054	coip: coimmunoprecipitation	MI	0019	boolean	0	false	false	KCNJ11; ATP-sensitive inward rectifier potassium channel 11 (Kir6.2)	429	9606	SP	Q14654	boolean	0	false	false	ABCC9;SUR2; sulfonylurea receptor 2	430	9606	SP	O60706
MIPS	PubMed	10093054	coip: coimmunoprecipitation	MI	0019	boolean	0	false	false	KCNJ11; ATP-sensitive inward rectifier potassium channel 11 (Kir6.2)	429	9606	SP	Q14654	boolean	0	false	false	ABCC9;SUR2; sulfonylurea receptor 2	430	9606	SP	O60706
MIPS	PubMed	10093054	coip: coimmunoprecipitation	MI	0019	boolean	0	false	false	KCNJ11; ATP-sensitive inward rectifier potassium channel 11 (Kir6.2)	429	9606	SP	Q14654	boolean	0	false	false	ABCC8;SUR1;SUR; sulfonylurea receptor 1	431	9606	SP	Q09428
MIPS	PubMed	10093054	coip: coimmunoprecipitation	MI	0019	boolean	0	false	false	KCNJ11; ATP-sensitive inward rectifier potassium channel 11 (Kir6.2)	429	9606	SP	Q14654	boolean	0	false	false	ABCC8;SUR1;SUR; sulfonylurea receptor 1	431	9606	SP	Q09428
MIPS	PubMed	9442074	coip: coimmunoprecipitation	MI	0019	boolean	1	false	false	GTF2B;TFIIB;TF2B; General transcription factor TFIIB (transcription initiation factor IIB)	432	9606	SP	Q00403	boolean	1	false	false	RXRB;NR2B2; Retinoic acid receptor RXR-beta (MHC class I regulatory element binding protein H-2RIIBP)	433	10090	SP	P28704
MIPS	PubMed	9442074	far western blotting	MI	0047	boolean	1	false	false	GTF2B;TFIIB;TF2B; General transcription factor TFIIB (transcription initiation factor IIB)	432	9606	SP	Q00403	boolean	1	false	false	RXRB;NR2B2; Retinoic acid receptor RXR-beta (MHC class I regulatory element binding protein H-2RIIBP)	433	10090	SP	P28704
MIPS	PubMed	9442074	two hybrid	MI	0018	boolean	1	false	false	GTF2B;TFIIB;TF2B; General transcription factor TFIIB (transcription initiation factor IIB)	432	9606	SP	Q00403	boolean	1	false	false	RXRB;NR2B2; Retinoic acid receptor RXR-beta (MHC class I regulatory element binding protein H-2RIIBP)	433	10090	SP	P28704
MIPS	PubMed	9442074	coip: coimmunoprecipitation	MI	0019	boolean	1	false	false	RXRB;NR2B2; Retinoic acid receptor RXR-beta (MHC class I regulatory element binding protein H-2RIIBP)	433	10090	SP	P28704	boolean	1	false	false	GTF2B;TFIIB;TF2B; General transcription factor TFIIB (transcription initiation factor IIB)	432	9606	SP	Q00403
MIPS	PubMed	9442074	copurification	MI	0025	boolean	1	false	false	RXRB;NR2B2; Retinoic acid receptor RXR-beta (MHC class I regulatory element binding protein H-2RIIBP)	433	10090	SP	P28704	boolean	1	false	false	GTF2B;TFIIB;TF2B; General transcription factor TFIIB (transcription initiation factor IIB)	432	9606	SP	Q00403
MIPS	PubMed	10082537	coip: coimmunoprecipitation	MI	0019	boolean	1	false	false	PURA;PUR1; transcriptional activator protein PUR-alpha	434	9606	SP	Q00577	boolean	0	false	false	NSEP1;YB1; Y-box transcription factor (YB-1)	435	9606	SP	P16991
MIPS	PubMed	10082537	copurification	MI	0025	boolean	0	false	false	NSEP1;YB1; Y-box transcription factor (YB-1)	435	9606	SP	P16991	boolean	1	false	false	PURA;PUR1; transcriptional activator protein PUR-alpha	434	9606	SP	Q00577
MIPS	PubMed	10082537	copurification	MI	0025	boolean	1	false	false	PURA;PUR1; transcriptional activator protein PUR-alpha	434	9606	SP	Q00577	boolean	0	false	false	NSEP1;YB1; Y-box transcription factor (YB-1)	435	9606	SP	P16991
MIPS	PubMed	10082537	copurification	MI	0025	boolean	1	false	false	PURA;PUR1; transcriptional activator protein PUR-alpha	434	9606	SP	Q00577	boolean	0	false	false	NSEP1;YB1; Y-box transcription factor (YB-1)	435	9606	SP	P16991
MIPS	PubMed	10082537	coip: coimmunoprecipitation	MI	0019	boolean	0	false	false	NSEP1;YB1; Y-box transcription factor (YB-1)	435	9606	SP	P16991	boolean	1	false	false	PURA;PUR1; transcriptional activator protein PUR-alpha	434	9606	SP	Q00577
MIPS	PubMed	10082537	copurification	MI	0025	boolean	0	false	false	NSEP1;YB1; Y-box transcription factor (YB-1)	435	9606	SP	P16991	boolean	1	false	false	PURA;PUR1; transcriptional activator protein PUR-alpha	434	9606	SP	Q00577
MIPS	PubMed	10082537	copurification	MI	0025	boolean	0	false	false	NSEP1;YB1; Y-box transcription factor (YB-1)	435	9606	SP	P16991	boolean	1	false	false	PURA;PUR1; transcriptional activator protein PUR-alpha	434	9606	SP	Q00577
MIPS	PubMed	10082537	copurification	MI	0025	boolean	0	false	false	NSEP1;YB1; Y-box transcription factor (YB-1)	435	9606	SP	P16991	boolean	1	false	false	PURA;PUR1; transcriptional activator protein PUR-alpha	434	9606	SP	Q00577
MIPS	PubMed	9442080	coip: coimmunoprecipitation	MI	0019	boolean	0	false	false	PTPN11;SHP-2; Protein tyrosine phosphatase, non-receptor type 11 (Src homology 2 (SH2)-containing protein-tyrosine phosphatase SHP-2)	437	10090	SP	P35235	boolean	0	false	false	GHR; Growth hormone receptor	439	9606	SP	P10912
MIPS	PubMed	9442080	coip: coimmunoprecipitation	MI	0019	boolean	0	false	false	GHR; Growth hormone receptor	439	9606	SP	P10912	boolean	0	false	false	PTPN11;SHP-2; Protein tyrosine phosphatase, non-receptor type 11 (Src homology 2 (SH2)-containing protein-tyrosine phosphatase SHP-2)	437	10090	SP	P35235
MIPS	PubMed	9442080	coip: coimmunoprecipitation	MI	0019	boolean	0	false	false	PTPN11;SHP-2; Protein tyrosine phosphatase, non-receptor type 11 (Src homology 2 (SH2)-containing protein-tyrosine phosphatase SHP-2)	437	10090	SP	P35235	boolean	0	false	false	grb2; Growth factor receptor-bound protein 2	436	9986	TREMBL	-
MIPS	PubMed	9442080	coip: coimmunoprecipitation	MI	0019	boolean	0	false	false	GHR; Growth hormone receptor	439	9606	SP	P10912	boolean	0	false	false	GHR; Growth hormone receptor	439	9606	SP	P10912
MIPS	PubMed	9442080	coip: coimmunoprecipitation	MI	0019	boolean	0	false	false	GHR; Growth hormone receptor	439	9606	SP	P10912	boolean	0	false	false	JAK2; Tyrosine-protein kinase JAK2	162	10090	SP	Q62120
MIPS	PubMed	9442080	coip: coimmunoprecipitation	MI	0019	boolean	0	false	false	PTPN11;SHP-2; Protein tyrosine phosphatase, non-receptor type 11 (Src homology 2 (SH2)-containing protein-tyrosine phosphatase SHP-2)	437	10090	SP	P35235	boolean	0	false	false	PTPN11;SHP-2; Protein tyrosine phosphatase, non-receptor type 11 (Src homology 2 (SH2)-containing protein-tyrosine phosphatase SHP-2)	437	10090	SP	P35235
MIPS	PubMed	9442080	coip: coimmunoprecipitation	MI	0019	boolean	0	false	false	GHR; Growth hormone receptor	439	9606	SP	P10912	boolean	0	false	false	GHR; Growth hormone receptor	438	9986	SP	P19941
MIPS	PubMed	9442080	coip: coimmunoprecipitation	MI	0019	boolean	0	false	false	JAK2; Tyrosine-protein kinase JAK2	162	10090	SP	Q62120	boolean	0	false	false	JAK2; Tyrosine-protein kinase JAK2	162	10090	SP	Q62120
MIPS	PubMed	9442080	coip: coimmunoprecipitation	MI	0019	boolean	0	false	false	JAK2; Tyrosine-protein kinase JAK2	162	10090	SP	Q62120	boolean	0	false	false	GHR; Growth hormone receptor	439	9606	SP	P10912
MIPS	PubMed	9442080	coip: coimmunoprecipitation	MI	0019	boolean	0	false	false	PTPN11;SHP-2; Protein tyrosine phosphatase, non-receptor type 11 (Src homology 2 (SH2)-containing protein-tyrosine phosphatase SHP-2)	437	10090	SP	P35235	boolean	0	false	false	JAK2; Tyrosine-protein kinase JAK2	162	10090	SP	Q62120
MIPS	PubMed	9442080	copurification	MI	0025	boolean	0	false	false	GHR; Growth hormone receptor	439	9606	SP	P10912	boolean	0	false	false	GHR; Growth hormone receptor	438	9986	SP	P19941
MIPS	PubMed	9442080	copurification	MI	0025	boolean	0	false	false	GHR; Growth hormone receptor	439	9606	SP	P10912	boolean	0	false	false	GHR; Growth hormone receptor	439	9606	SP	P10912
MIPS	PubMed	9442080	copurification	MI	0025	boolean	0	false	false	GHR; Growth hormone receptor	439	9606	SP	P10912	boolean	0	false	false	JAK2; Tyrosine-protein kinase JAK2	162	10090	SP	Q62120
MIPS	PubMed	9442080	copurification	MI	0025	boolean	0	false	false	PTPN11;SHP-2; Protein tyrosine phosphatase, non-receptor type 11 (Src homology 2 (SH2)-containing protein-tyrosine phosphatase SHP-2)	437	10090	SP	P35235	boolean	0	false	false	GHR; Growth hormone receptor	439	9606	SP	P10912
MIPS	PubMed	9442080	copurification	MI	0025	boolean	0	false	false	PTPN11;SHP-2; Protein tyrosine phosphatase, non-receptor type 11 (Src homology 2 (SH2)-containing protein-tyrosine phosphatase SHP-2)	437	10090	SP	P35235	boolean	0	false	false	JAK2; Tyrosine-protein kinase JAK2	162	10090	SP	Q62120
MIPS	PubMed	9447969	coip: coimmunoprecipitation	MI	0019	boolean	0	false	false	VHL; Von Hippel-Lindau disease tumor suppressor (G7 protein)	440	9606	SP	P40337	boolean	0	false	false	CUL2; Cullin homolog 2 (Cul-2)	441	9606	SP	Q13617
MIPS	PubMed	9447969	coip: coimmunoprecipitation	MI	0019	boolean	0	false	false	VHL; Von Hippel-Lindau disease tumor suppressor (G7 protein)	440	9606	SP	P40337	boolean	0	false	false	; Elongin B (RNA polymerase II transcription factor SIII P18 subunit)	442	9606	SP	Q15370
MIPS	PubMed	9447969	coip: coimmunoprecipitation	MI	0019	boolean	0	false	false	VHL; Von Hippel-Lindau disease tumor suppressor (G7 protein)	440	9606	SP	P40337	boolean	0	false	false	; Elongin C (RNA polymerase II elongation factor SIII, p15 subunit (Transcription elongation factor B (SIII), polypeptide 1)	443	9606	SP	Q15369
MIPS	PubMed	9447969	coip: coimmunoprecipitation	MI	0019	boolean	0	false	false	VHL; Von Hippel-Lindau disease tumor suppressor (G7 protein)	440	9606	SP	P40337	boolean	0	false	false	VHL; Von Hippel-Lindau disease tumor suppressor (G7 protein)	440	9606	SP	P40337
MIPS	PubMed	9447969	copurification	MI	0025	boolean	0	false	false	VHL; Von Hippel-Lindau disease tumor suppressor (G7 protein)	440	9606	SP	P40337	boolean	0	false	false	CUL2; Cullin homolog 2 (Cul-2)	441	9606	SP	Q13617
MIPS	PubMed	9447969	copurification	MI	0025	boolean	0	false	false	VHL; Von Hippel-Lindau disease tumor suppressor (G7 protein)	440	9606	SP	P40337	boolean	0	false	false	; Elongin B (RNA polymerase II transcription factor SIII P18 subunit)	442	9606	SP	Q15370
MIPS	PubMed	9447969	copurification	MI	0025	boolean	0	false	false	VHL; Von Hippel-Lindau disease tumor suppressor (G7 protein)	440	9606	SP	P40337	boolean	0	false	false	; Elongin C (RNA polymerase II elongation factor SIII, p15 subunit (Transcription elongation factor B (SIII), polypeptide 1)	443	9606	SP	Q15369
MIPS	PubMed	9447969	copurification	MI	0025	boolean	0	false	false	; Elongin C (RNA polymerase II elongation factor SIII, p15 subunit (Transcription elongation factor B (SIII), polypeptide 1)	443	9606	SP	Q15369	boolean	0	false	false	CUL2; Cullin homolog 2 (Cul-2)	441	9606	SP	Q13617
MIPS	PubMed	9447969	copurification	MI	0025	boolean	0	false	false	; Elongin C (RNA polymerase II elongation factor SIII, p15 subunit (Transcription elongation factor B (SIII), polypeptide 1)	443	9606	SP	Q15369	boolean	0	false	false	; Elongin B (RNA polymerase II transcription factor SIII P18 subunit)	442	9606	SP	Q15370
MIPS	PubMed	10078972	coip: coimmunoprecipitation	MI	0019	boolean	1	false	false	PSEN2;PSNL2;AD4;PS2;STM2; presenilin 2	290	9606	SP	P49810	boolean	0	false	false	APP; Amyloid beta A4 protein	233	9606	SP	P05067
MIPS	PubMed	10078972	coip: coimmunoprecipitation	MI	0019	boolean	1	false	false	PSEN2;PSNL2;AD4;PS2;STM2; presenilin 2	290	9606	SP	P49810	boolean	0	false	false	APP; Amyloid beta A4 protein	233	9606	SP	P05067
MIPS	PubMed	10078972	coip: coimmunoprecipitation	MI	0019	boolean	1	false	false	PSEN2;PSNL2;AD4;PS2;STM2; presenilin 2	290	9606	SP	P49810	boolean	0	false	false	APP; Amyloid beta A4 protein	233	9606	SP	P05067
MIPS	PubMed	10078972	coip: coimmunoprecipitation	MI	0019	boolean	1	false	false	PSEN2;PSNL2;AD4;PS2;STM2; presenilin 2	290	9606	SP	P49810	boolean	0	false	false	APP; Amyloid beta A4 protein	233	9606	SP	P05067
